Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time_first,Time_last
CAR,New Fairfield,CT,06812,Las Vegas,NV,89115,2300,COD/COP,2558,1,1999 nissan 240sx,Runs,ENCLOSED,2023-01-31,Not specified,Not specified,New England Motors LLC,(203) 919-9854,newenglandmotorsllc@gmail.com,98.7,Bridgeport - Stamford - Norwalk,Las Vegas - Paradise,41.487616,-73.482182,36.239873,-115.04381,01_31_2023_05_21,01_31_2023_11_24
SUV,portland,CT,06480,kansas city,MO,64114,1400,COD/COP,1324,1,1991 land rover range rover,Runs,ENCLOSED,2023-02-06,1712967,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Hartford - West Hartford - East Hartford,Kansas City,41.598382,-72.589099,38.95507,-94.595128,01_31_2023_05_21,01_31_2023_15_04
CAR,south windsor,CT,06074,huntersville,NC,28078,750,COD/COP,763,1,2022 chevrolet camaro,Runs,ENCLOSED,2023-02-01,193539-67849,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Hartford - West Hartford - East Hartford,Charlotte - Gastonia - Rock Hill,41.833966,-72.571689,35.400197,-80.866352,01_31_2023_05_21,01_31_2023_09_02
CAR,thompson,CT,06277,lennox,SD,57039,1675,COD/COP,1536,1,1995 ford saleen mustang,Runs,ENCLOSED,2023-01-30,30412567-aa,private seller to customer,Advantage Auto Transport,(954) 254-0704,wisdom92@gmail.com,99.8,Worcester,Sioux Falls,41.975726,-71.861033,43.323282,-96.875532,01_31_2023_05_21,01_31_2023_13_18
CAR,Waterbury,CT,06705,Fulda,MN,56131,1600,COD/COP,1389,1,1968 chevrolet camaro ss,Runs,ENCLOSED,2023-01-30,BLAU,PICKUP LOCATION HOURS IN CT: M-F 9am-5pmET,Unique Specialty & Classic,(507) 386-1726,transport@uniqueclassiccars.com,100.0,New Haven - Milford,Not specified,41.551596,-72.992267,43.862799,-95.565497,01_31_2023_05_21,01_31_2023_11_52
CAR,West Simsbury,CT,06092,Concord,NC,28025,1000,FIVE_BUSINESS_DAYS,784,1,1965 plymouth belvedere,Runs,ENCLOSED,2023-02-06,16081-AGT,"text/call 520-591-5141, quick pay, no fees",AutoGo Transport,(520) 750-7330,michelle@autogotransport.com,100.0,Hartford - West Hartford - East Hartford,Charlotte - Gastonia - Rock Hill,41.868913,-72.849683,35.378204,-80.524292,01_31_2023_05_21,01_31_2023_16_54
CAR,Washington,DC,20004,Sugar Land,TX,77479,1300,COD/COP,1433,1,2010 tesla model 3,Runs,ENCLOSED,2023-01-30,881157124,"ACTUAL PU Greensburg, PA 15601",Bold Auto Transport LLC,(469) 966-9426,boldautotransport@gmail.com,100.0,Washington - Arlington - Alexandria,Houston - Sugar Land - Baytown,38.892444,-77.020588,29.557763,-95.633612,01_31_2023_05_21,01_31_2023_05_46
CAR,Camden Wyoming,DE,19934,Georgetown,TX,78628,1600,COD/COP,1599,1,1970 cutlass sport,Runs,ENCLOSED,2023-02-01,11063326,DELIVRY 7TH OR 8TH,American Auto Transport,(954) 278-3873,dispatch@autotransportaat.com,99.8,Dover,Austin - Round Rock - San Marcos,39.093076,-75.61424,30.646476,-97.755772,01_31_2023_05_21,01_31_2023_07_50
CAR,lewes,DE,19958,bend,OR,97701,2100,COD/COP,2799,1,1971 datsun 240z,Runs,ENCLOSED,2023-02-02,1711480,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Salisbury,Bend,38.72622,-75.162532,44.086767,-121.257448,01_31_2023_05_21,01_31_2023_10_24
CAR,lewes,DE,19958,beaverton,OR,97003,2100,COD/COP,2922,1,1971 datsun 240z,Runs,ENCLOSED,2023-02-02,1712279,"actual del in bend,or 97701.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Salisbury,Portland - Vancouver - Hillsboro,38.72622,-75.162532,45.503528,-122.865385,01_31_2023_05_21,01_31_2023_10_24
CAR,newark,DE,19711,atascadero,CA,93422,1950,COD/COP,2835,1,1932 ford coupe,Runs,ENCLOSED,2023-01-26,30427124-as,asap865 328-7417ive signed contract with cm,Albatross Auto Shipping LLC,(865) 381-8015,info@albatrossllc.net,100.0,Philadelphia - Camden - Wilmington,San Luis Obispo - Paso Robles,39.715481,-75.731829,35.45764,-120.680251,01_31_2023_05_21,01_31_2023_16_54
CAR,Orange,CT,06477,Pampa,TX,79065,2000,COD/COP,1757,1,1917 winton sedan  lift gate required,Runs,ENCLOSED,2023-01-27,PLEASE TEXT 317-999-8176 for dispatch,Lift Gate Required ,Eclipse Auto Transport LLC,(317) 999-8176,joaniedevaney@gmail.com,99.9,New Haven - Milford,Not specified,41.27948,-73.033412,35.371018,-100.81259,01_31_2023_05_21,01_31_2023_16_54
CAR,Homestead,FL,33035,Thermal,CA,92274,2300,FIFTEEN_BUSINESS_DAYS,2632,1,2020 ferrari 488 challenge race car,Inop,ENCLOSED,2023-02-08,RC1776 call/text 818-517-3833 Ryan,DISPATCH: 818-517-3833 call/text Ryan 818-517-3833,Red Carpet Transport Solutions LLC,(508) 740-9988,tanya@redcarpettrans.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Riverside - San Bernardino - Ontario,25.377047,-80.321418,33.152598,-115.973937,01_31_2023_05_21,01_31_2023_16_54
SUV,fort ogden,FL,34267,hillsborough,NJ,08844,900,COD/COP,1163,1,2021 land rover range rover,Runs,ENCLOSED,2023-02-01,5057,text nicole 9548573973,First Class Auto Transport Corp.,Accounting 954-701-2996,nicole@firstclassautotransporters.com,97.7,Not specified,New York - Northern New Jersey - Long Island,27.0866,-81.9786,40.498993,-74.684705,01_31_2023_05_21,01_31_2023_16_54
SUV,Fort Myers,FL,33913,Springfield,MO,65804,950,COD/COP,1216,1,2020 acura rdx,Runs,ENCLOSED,2023-01-31,Acura,561-543-5158 text/call,Priority Auto Relocations Inc,(561) 237-5059,info@priorityautorelocations.com,100.0,Cape Coral - Fort Myers,Springfield,26.537276,-81.683322,37.148812,-93.255436,01_31_2023_05_21,01_31_2023_08_32
CAR,denver,CO,80246,amarillo,TX,79124,450,COD/COP,420,1,2023 mercedes-benz eqs,Runs,ENCLOSED,2023-01-31,7866909,Not specified,Acertus,(314) 334-3400,dispatch@metrogistics.com,99.9,Denver - Aurora,Amarillo,39.704601,-104.931236,35.398443,-102.016896,01_31_2023_05_21,01_31_2023_10_43
CAR,Denver,CO,80238,Chapel Hill,NC,27514,1125,COD/COP,1638,1,2023 tesla model y,Runs,ENCLOSED,2023-01-30,29258187-k,tinyurl.com/2mxt2r49,TCI Logistics Inc,(312) 224-8620,kalotranscargo@gmail.com,100.0,Denver - Aurora,Durham,39.769004,-104.880012,35.967136,-79.040886,01_31_2023_05_21,01_31_2023_09_14
SUV,denver,CO,80201,naples,FL,34108,1300,COD/COP,2007,1,2023 mercedes benz gle53,Runs,ENCLOSED,2023-02-01,252050-69528,"origin: loveland,co 80538",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Denver - Aurora,Naples - Marco Island,39.7393,-104.9844,26.244492,-81.808154,01_31_2023_05_21,01_31_2023_08_53
SUV,Denver,CO,80206,Naples,FL,34109,1275,COD/COP,2008,1,2020 land rover discovery sport,Runs,ENCLOSED,2023-02-01,Enc disc,561-543-5158 text/call,Priority Auto Relocations Inc,(561) 237-5059,info@priorityautorelocations.com,100.0,Denver - Aurora,Naples - Marco Island,39.730725,-104.95321,26.242099,-81.762694,01_31_2023_05_21,01_31_2023_08_02
CAR,hamden,CT,06514,nampa,ID,83687,1400,COD/COP,2565,1,1994 honda civic,Runs,ENCLOSED,2023-02-06,250817-68787,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,New Haven - Milford,Boise City - Nampa,41.371201,-72.939707,43.598194,-116.540274,01_31_2023_05_21,01_31_2023_16_54
PICKUP,thousand oaks,CA,91360,mount dora,FL,32757,1725,COD/COP,2537,1,1986 isuzu pickup,Runs,ENCLOSED,2023-02-09,29940,have contract downl pmt 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,Oxnard - Thousand Oaks - Ventura,Orlando - Kissimmee - Sanford,34.213406,-118.88138,28.7295,-81.633224,01_31_2023_05_21,01_31_2023_16_54
CAR,hamden,CT,06514,portland,OR,97207,1400,COD/COP,2977,1,1994 honda civic,Runs,ENCLOSED,2023-02-06,250817-68788,"destination: nampa,id 83687",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,New Haven - Milford,Portland - Vancouver - Hillsboro,41.371201,-72.939707,45.5239,-122.6751,01_31_2023_05_21,01_31_2023_16_54
CAR,higganum,CT,06441,statham,GA,30666,1001,TEN_BUSINESS_DAYS,942,1,1964 chevrolet nova,Runs,ENCLOSED,2023-02-01,Ready 2-1 car does run and drive,Not specified,American Auto Transfers LLC,(408) 418-2921,amautotransfers14@gmail.com,99.8,Hartford - West Hartford - East Hartford,Atlanta - Sandy Springs - Marietta,41.462974,-72.582682,33.956536,-83.583233,01_31_2023_05_21,01_31_2023_08_53
CAR,Daytona Beach,FL,32114,West Chester,PA,19380,700,COD/COP,940,1,1968 chevrolet camaro,Runs,ENCLOSED,2023-02-10,Pat W Hanksters Camaro to PA,Dispatch 786.873.6831,Touchless Concepts LLC,(786) 873-6831,crossroads_transport_1@yahoo.com,100.0,Deltona - Daytona Beach - Ormond Beach,Philadelphia - Camden - Wilmington,29.192952,-81.053292,39.989232,-75.611876,01_31_2023_05_21,01_31_2023_16_54
CAR,De Leon Springs,FL,32130,Saint John,IN,46373,700,TWO_BUSINESS_DAYS,1112,1,1981 chevrolet camaro,Runs,ENCLOSED,2023-02-06,29215889-k,tinyurl.com/2mxt2r49,TCI Logistics Inc,(312) 224-8620,kalotranscargo@gmail.com,100.0,Deltona - Daytona Beach - Ormond Beach,Chicago - Naperville - Joliet,29.162668,-81.325062,41.450011,-87.472237,01_31_2023_05_21,01_31_2023_16_54
CAR,deland,FL,32720,philadelphia,PA,19153,600,COD/COP,962,1,1955 mg tf,Runs,ENCLOSED,2023-02-03,4ad-49527,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Deltona - Daytona Beach - Ormond Beach,Philadelphia - Camden - Wilmington,28.987676,-81.4007,39.887884,-75.25587,01_31_2023_05_21,01_31_2023_16_54
SUV,delray beach,FL,33445,ellington,CT,06029,600,COD/COP,1380,1,1988 mini moke vintage,Runs,ENCLOSED,2023-01-09,4194725,7547550961 asap txt,GetCarrier LLC 2,(203) 774-9777,dispatch@getcarrier.com,99.7,Miami - Fort Lauderdale - Pompano Beach,Hartford - West Hartford - East Hartford,26.454055,-80.104004,41.907038,-72.422811,01_31_2023_05_21,01_31_2023_13_24
CAR,eustis,FL,32726,providence,UT,84332,1400,COD/COP,2288,1,1934 ford model 40,Runs,ENCLOSED,2023-01-30,1713713,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Orlando - Kissimmee - Sanford,Logan,28.860025,-81.694352,41.673152,-111.8145,01_31_2023_05_21,01_31_2023_07_02
SUV,everglades city,FL,34139,fargo,ND,58104,2400,TEN_BUSINESS_DAYS,2021,1,2023 porsche macan gts,Runs,ENCLOSED,2023-02-01,30410458-rm,Not specified,RMS Auto Brokers,(239) 250-7639,sales@soexinc.com,98.8,Naples - Marco Island,Fargo,25.851994,-81.378441,46.796663,-96.882706,01_31_2023_05_21,01_31_2023_09_08
CAR,fort lauderdale,FL,33319,Spicewood,TX,78669,900,COD/COP,1347,1,2016 mclaren 570s,Runs,ENCLOSED,2023-01-31,Not specified,TEXT 631-703-7377,JerHer Logistics Inc,(631) 703-7377,jerherlogistics@gmail.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Austin - Round Rock - San Marcos,26.182712,-80.229844,30.426811,-98.124323,01_31_2023_05_21,01_31_2023_11_02
CAR,Fort Lauderdale,FL,33327,Durham,NC,27701,325,COD/COP,813,1,2015 mercedes-benz c 250,Runs,ENCLOSED,2023-02-06,10963191,Michael || 404-400-2852 || READY TO DISPATCH || ASAP ||,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.8,Miami - Fort Lauderdale - Pompano Beach,Durham,26.119065,-80.415078,35.995918,-78.902135,01_31_2023_05_21,01_31_2023_16_54
CAR,fort lauderdale,FL,33321,fayetteville,NC,28303,200,COD/COP,714,1,2018 other boixes,Runs,ENCLOSED,2023-02-01,30428642st,simon 9292994441 p2p,SAFEEDS TRANSPORT INC,(315) 314-4337,info@safeeds.us,100.0,Miami - Fort Lauderdale - Pompano Beach,Fayetteville,26.211912,-80.26637,35.08744,-78.96894,01_31_2023_05_21,01_31_2023_16_54
SUV,Fort Lauderdale,FL,33301,Las Vegas,NV,89129,1800,COD/COP,2527,1,2017 land rover range rover,Runs,ENCLOSED,2023-01-30,FL-NV-6559,Enclosed only please,Cargogistics LLC,(702) 773-3871,autotransportlv@gmail.com,100.0,Miami - Fort Lauderdale - Pompano Beach,Las Vegas - Paradise,26.121115,-80.127232,36.231018,-115.290188,01_31_2023_05_21,01_31_2023_09_36
CAR,coral springs,FL,33071,bentonville,AR,72712,900,COD/COP,1331,1,2013 toyota prius,Runs,ENCLOSED,2023-02-13,9lj-50359,uship payments,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Miami - Fort Lauderdale - Pompano Beach,Fayetteville - Springdale - Rogers,26.24364,-80.265397,36.343109,-94.247154,01_31_2023_05_21,01_31_2023_16_54
CAR,Fort Lauderdale,FL,33304,East Islip,NY,11730,650,COD/COP,1311,1,2020 chevrolet corvette,Runs,ENCLOSED,2023-02-03,5239197,Not specified,Bold Auto Transport LLC,(469) 966-9426,boldautotransport@gmail.com,100.0,Miami - Fort Lauderdale - Pompano Beach,New York - Northern New Jersey - Long Island,26.137655,-80.123016,40.723497,-73.169838,01_31_2023_05_21,01_31_2023_06_40
CAR,fort lauderdale,FL,33326,tampa,FL,33624,300,COD/COP,260,1,1997 toyota supra,Runs,ENCLOSED,2023-02-13,RCFL 500,347 299 3974-DISPATCH,Superior Quality Inc,(347) 299-3974,mikeautoship@verizon.net,100.0,Miami - Fort Lauderdale - Pompano Beach,Tampa - St. Petersburg - Clearwater,26.111645,-80.374021,28.075134,-82.524322,01_31_2023_05_21,01_31_2023_16_54
SUV,Fort Myers,FL,33916,Chicago,IL,60666,1000,TWO_BUSINESS_DAYS,1313,1,2023 bmw x7 sports activity vehicle,Runs,ENCLOSED,2023-01-31,GES-23BMW-5223,"Please text order ID, your company name, state to 7475005500",Global Expert Shipping Inc,(747) 500-5500,chris@marser.us,100.0,Cape Coral - Fort Myers,Chicago - Naperville - Joliet,26.637643,-81.836143,41.978324,-87.906354,01_31_2023_05_21,01_31_2023_09_59
CAR,Fort Myers,FL,33911,Panama City,FL,32401,300,COD/COP,494,1,1972 buick skylark,Inop,ENCLOSED,2023-02-08,MD1972,call or text mike (307) 274-3196,Fletes USA LLC,(307) 381-7988,luis.merida@fletesusa.com,100.0,Cape Coral - Fort Myers,Panama City - Lynn Haven,26.6405,-81.8728,30.161352,-85.668828,01_31_2023_05_21,01_31_2023_13_02
CAR,wilmington,DE,19801,wake forest,NC,27587,450,COD/COP,355,1,1951 crosley super sports,Runs,ENCLOSED,2023-01-30,30430416-st,asap calltext 3158491255,SAFEEDS TRANSPORT INC,(315) 314-4337,info@safeeds.us,100.0,Philadelphia - Camden - Wilmington,Raleigh - Cary,39.720456,-75.5175,35.981296,-78.550181,01_31_2023_05_21,01_31_2023_16_54
SUV,colorado springs,CO,80908,doral,FL,33126,1780,COD/COP,2046,1,2020 mercedes-benz g-class,Runs,ENCLOSED,2023-02-03,6681,text: 9542280705 pmt: cod,Wave Auto Transport,(954) 228-0705,waveautotransport@gmail.com,95.8,Colorado Springs,Miami - Fort Lauderdale - Pompano Beach,39.022441,-104.698044,25.782512,-80.296165,01_31_2023_05_21,01_31_2023_16_54
CAR,Wilmington,DE,19806,Selma,TX,78154,1600,COD/COP,1695,1,2022 audi e-tron gt quattro,Runs,ENCLOSED,2023-01-31,201785 ETRON,broker to carrier pay- same day with ECHECK or compcheck,Easy Car Shipping,(714) 888-4072,dispatch@easycarshipping.com,100.0,Philadelphia - Camden - Wilmington,San Antonio - New Braunfels,39.761916,-75.564219,29.568833,-98.277058,01_31_2023_05_21,01_31_2023_09_11
SUV,apopka,FL,32703,dallas,TX,75235,650,COD/COP,1098,1,1980 jeep cj-5,Runs,ENCLOSED,2023-01-31,1714090,"p/u in niceville,fl 32578.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Orlando - Kissimmee - Sanford,Dallas - Fort Worth - Arlington,28.662967,-81.51735,32.831295,-96.845969,01_31_2023_05_21,01_31_2023_07_44
CAR,Palmdale,CA,93551,La Vernia,TX,78121,1100,COD/COP,1396,1,2006 yamaha g22e ( 2 seater front and rear golf cart ),Runs,ENCLOSED,2023-01-31,11165139,Not specified,Shiplux LLC,(305) 517-3456,admin@shiplux.com,100.0,Los Angeles - Long Beach - Anaheim,San Antonio - New Braunfels,34.579825,-118.243456,29.373808,-98.074729,01_31_2023_05_21,01_31_2023_10_30
SUV,Palo Alto,CA,94301,Irvine,CA,92619,1000,TWO_BUSINESS_DAYS,398,1,2022 rivian r1s,Runs,ENCLOSED,2023-01-31,MUST PICK UP TOMORROW MORNING,PLEASE CALL/TEXT 248-561-2016,SFL Companies,(248) 289-7457,teamosten@sflcompanies.com,100.0,San Jose - Sunnyvale - Santa Clara,Los Angeles - Long Beach - Anaheim,37.44296,-122.151198,33.6695,-117.8222,01_31_2023_05_21,01_31_2023_07_30
SUV,paramount,CA,90723,haddon township,NJ,08104,1000,COD/COP,2725,1,2021 jeep wrangler,Runs,ENCLOSED,2023-02-08,1689058,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Los Angeles - Long Beach - Anaheim,Philadelphia - Camden - Wilmington,33.899133,-118.165187,39.9154,-75.112456,01_31_2023_05_21,01_31_2023_16_54
CAR,Oakland,CA,94609,Decatur,GA,30033,1300,COD/COP,2480,1,2005 toyota prius,Runs,ENCLOSED,2023-01-31,10998547,Please call or text 3234502366/have a signed contract,ABC Car Shipping LLC,(323) 405-4503,dispatch@abccarshipping.com,100.0,San Francisco - Oakland - Fremont,Atlanta - Sandy Springs - Marietta,37.834784,-122.263528,33.816389,-84.286399,01_31_2023_05_21,01_31_2023_16_54
CAR,Martinez,CA,94553,Minneapolis,MN,55427,1265,COD/COP,2035,1,2005 lexus ls 430,Runs,ENCLOSED,2023-01-31,10788363,ASAP||Ready to Dispatch||Contract Sign||Sam||404-835-7301,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.8,San Francisco - Oakland - Fremont,Minneapolis - St. Paul - Bloomington,37.975074,-122.154813,45.006124,-93.382604,01_31_2023_05_21,01_31_2023_16_54
CAR,manhattan beach,CA,90266,aldie,VA,20105,1800,COD/COP,2665,1,2019 chevrolet corvette grand sport - enclosed,Runs,ENCLOSED,2023-02-06,239596 vip,to book email cole@acmecarshipping.com,Acme Auto Shipping,(469) 464-5725 x2,kevin@acmecarshipping.com,100.0,Los Angeles - Long Beach - Anaheim,Washington - Arlington - Alexandria,33.889494,-118.400897,38.960832,-77.60435,01_31_2023_05_21,01_31_2023_16_54
CAR,malibu,CA,90265,prosper,TX,75078,1000,COD/COP,1456,1,2017 lamborghini huricane,Runs,ENCLOSED,2023-02-05,250889-69508,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Los Angeles - Long Beach - Anaheim,Dallas - Fort Worth - Arlington,34.063714,-118.789759,33.262918,-96.805285,01_31_2023_05_21,01_31_2023_16_54
CAR,Laguna Niguel,CA,92607,El Paso,TX,79925,800,TWO_BUSINESS_DAYS,795,1,2020 mercedes-benz gts,Runs,ENCLOSED,2023-02-03,43455,Not specified,Sundown Transport Systems LLC,(863) 576-1833,gocservicesinc@gmail.com,99.7,Los Angeles - Long Beach - Anaheim,El Paso,33.5425,-117.7825,31.790819,-106.376901,01_31_2023_05_21,01_31_2023_09_02
PICKUP,Laguna Niguel,CA,92677,Jackson,MI,49201,1450,COD/COP,2221,1,1950 chevrolet pickup,Runs,ENCLOSED,2023-02-01,29262478,http:iTruckify.com/dnskf,Sakaem Logistics LLC,(844) 742-9041,wpleace@sakaemlogistics.com,99.5,Los Angeles - Long Beach - Anaheim,Jackson,33.533718,-117.707353,42.259401,-84.37935,01_31_2023_05_21,01_31_2023_08_49
CAR,lancaster,CA,93535,summerville,SC,29485,1300,COD/COP,2407,1,1932 ford roadster,Runs,ENCLOSED,2023-02-06,252638-69512,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Los Angeles - Long Beach - Anaheim,Charleston - North Charleston,34.719866,-117.903558,32.947923,-80.189161,01_31_2023_05_21,01_31_2023_16_54
CAR,Palm Desert,CA,92260,Saratoga Springs,UT,84045,475,COD/COP,691,1,2016 fiat 500e,Runs,ENCLOSED,2023-01-31,10976766,Michael || 404-400-2852 || READY TO DISPATCH || Mini car ||,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.8,Riverside - San Bernardino - Ontario,Provo - Orem,33.699839,-116.391825,40.346595,-111.914564,01_31_2023_05_21,01_31_2023_16_54
CAR,Lemoore,CA,93245,Salt Lake City,UT,84119,900,COD/COP,799,1,2004 ford mustang cobra gt,Runs,ENCLOSED,2023-02-01,29230148,http:iTruckify.com/yuqk2 kevin 270-570-5265 call/text,All Coast Auto Transport,(561) 288-6260,allcoastauto@hotmail.com,99.9,Hanford - Corcoran,Salt Lake City,36.290444,-119.837155,40.697198,-111.940701,01_31_2023_05_21,01_31_2023_07_30
CAR,Long Beach,CA,90813,Coventry,CT,06238,1600,COD/COP,2931,1,2020 mercedes-benz gt r,Runs,ENCLOSED,2023-02-09,11095026,Not specified,Coastal Auto Shipping LLC,(786) 207-4520,dispatch@coastalautoshipping.com,100.0,Los Angeles - Long Beach - Anaheim,Hartford - West Hartford - East Hartford,33.777769,-118.203827,41.777064,-72.335271,01_31_2023_05_21,01_31_2023_16_54
