Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time_first,Time_last
CAR,Houston,TX,77072,McAllen,TX,78501,315,COD/COP,335,1,2018 nissan versa,Runs,ENCLOSED,2023-01-27,11168838,"William
 (404) 806-1842",USA Carship Inc,(404) 835-7997,info@usacarship.com,96.8,Houston - Sugar Land - Baytown,McAllen - Edinburg - Mission,29.700648,-95.585708,26.214588,-98.239064,01_27_2023_08_41,01_27_2023_15_48
CAR,Houston,TX,77090,Stuart,FL,34996,700,COD/COP,1111,1,2023 cadillac ct5-v blackwing,Runs,ENCLOSED,2023-02-03,11148680,Dealership to private,Top Auto Logistics LLC,(713) 344-1335,jason@topautologistics.com,99.7,Houston - Sugar Land - Baytown,Port St. Lucie,30.001752,-95.44742,27.207746,-80.195161,01_27_2023_08_41,01_27_2023_15_48
CAR,Nacogdoches,TX,75961,Castle Rock,CO,80104,1000,COD/COP,960,1,1976 ford bronco,Inop,ENCLOSED,2023-02-01,23-2302,text or call 754-270-6744,Freedom Auto Transport LLC,(954) 320-0330,dispatch@freedomautotransport.com,100.0,Not specified,Denver - Aurora,31.573082,-94.485118,39.303926,-104.821485,01_27_2023_08_41,01_27_2023_15_48
CAR,Houston,TX,77201,San Antonio,TX,78284,375,FIVE_BUSINESS_DAYS,198,1,1996 chevrolet corvette,Runs,ENCLOSED,2023-02-07,Not specified,Not specified,Diamand Transportation Inc,(508) 530-2474,diamandtrans@gmail.com,100.0,Houston - Sugar Land - Baytown,San Antonio - New Braunfels,29.7655,-95.3592,29.5254,-98.4252,01_27_2023_08_41,01_27_2023_15_48
CAR,kemah,TX,77565,andover,MN,55304,700,COD/COP,1234,1,1969 dodge charger,Runs,ENCLOSED,2023-02-03,1711471,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Houston - Sugar Land - Baytown,Minneapolis - St. Paul - Bloomington,29.535133,-95.032746,45.254852,-93.274413,01_27_2023_08_41,01_27_2023_11_32
CAR,killeen,TX,76542,watertown,NY,13601,1100,COD/COP,1740,1,2014 ford mustang,Runs,ENCLOSED,2023-02-10,28191,have contract full pmt 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,Killeen - Temple - Fort Hood,Not specified,30.999672,-97.779448,43.988667,-75.905714,01_27_2023_08_41,01_27_2023_15_48
CAR,Midland,TX,79703,Pensacola,FL,32504,900,COD/COP,981,1,1956 mercury montclair,Runs,ENCLOSED,2023-02-03,Not specified,call/txt 516-946-9347 dispatch ,Dukes Auto Inc,(516) 946-9347,theautoshippers@hotmail.com,99.8,Midland,Pensacola - Ferry Pass - Brent,31.977692,-102.130888,30.480652,-87.194144,01_27_2023_08_41,01_27_2023_11_19
CAR,Midland,TX,79707,Stockdale,TX,78160,700,THIRTY_BUSINESS_DAYS,379,1,1939 chevrolet master deluxe,Runs,ENCLOSED,2023-02-08,44177-P,30 DAY PAY/LOADS ENCLOSED 2/08-09 & DELIVER 2/10,N.A.V.T. Inc,(972) 943-8474,navt1@aol.com,100.0,Midland,San Antonio - New Braunfels,32.006582,-102.185893,29.220531,-97.891775,01_27_2023_08_41,01_27_2023_15_48
CAR,mineral wells,TX,76067,rogue river,OR,97537,1350,COD/COP,1951,1,1969 ford mustang,Runs,ENCLOSED,2023-01-26,1710965,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Not specified,Medford,32.782013,-98.143256,42.594724,-123.087546,01_27_2023_08_41,01_27_2023_08_57
CAR,mineral wells,TX,76067,portland,OR,97201,1400,COD/COP,1989,1,1969 ford mustang,Runs,ENCLOSED,2023-01-27,1711028,"actual del in rogue river,or 97537.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Not specified,Portland - Vancouver - Hillsboro,32.782013,-98.143256,45.507416,-122.689838,01_27_2023_08_41,01_27_2023_12_57
CAR,mineral wells,TX,76067,redding,CA,96001,1400,COD/COP,1858,1,1969 ford mustang,Runs,ENCLOSED,2023-01-27,1711029,"actual del in rogue river,or 97537.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Not specified,Redding,32.782013,-98.143256,40.624664,-122.465895,01_27_2023_08_41,01_27_2023_12_57
PICKUP,mineral wells,TX,76067,norfolk,VA,23513,1375,COD/COP,1452,1,1986 ford f-150 regular cab,Inop,ENCLOSED,2023-02-06,29467,have contract 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,Not specified,Virginia Beach - Norfolk - Newport News,32.782013,-98.143256,36.889734,-76.235176,01_27_2023_08_41,01_27_2023_15_48
CAR,Mission,TX,78572,grapevine,TX,76051,400,FIVE_BUSINESS_DAYS,539,1,2019 mercedes-benz e-class sedan,Runs,ENCLOSED,2023-01-30,17468,Call 214-355-6631 or 972-948-7332,Auto Shippers USA Inc,(972) 487-9100,ssosa@autoshippersusa.com,100.0,McAllen - Edinburg - Mission,Dallas - Fort Worth - Arlington,26.298168,-98.421234,32.93529,-97.068689,01_27_2023_08_41,01_27_2023_14_13
CAR,Montgomery,TX,77316,Elk River,MN,55330,1000,COD/COP,1178,1,1971 chevrolet chevelle,Inop,ENCLOSED,2023-01-27,10994910,call/text 470-730-4824 need winch,Cheapautotrans Inc,(770) 881-7185,info@cheapautotrans.com,97.2,Houston - Sugar Land - Baytown,Minneapolis - St. Paul - Bloomington,30.311772,-95.674548,45.325709,-93.603192,01_27_2023_08_41,01_27_2023_15_48
CAR,pasadena,TX,77505,elk river,MN,55330,1100,COD/COP,1231,1,1971 chevrolet chevelle,Inop,ENCLOSED,2023-01-25,113723,actual pick-up: montgomery tx 77316,Safemile Auto Transport,(757) 271-8111,dispatch@safemileautotransport.com,100.0,Houston - Sugar Land - Baytown,Minneapolis - St. Paul - Bloomington,29.648254,-95.140251,45.325709,-93.603192,01_27_2023_08_41,01_27_2023_13_48
PICKUP,Chesterfield,VA,23838,Lavon,TX,75166,1400,COD/COP,1228,1,1973 chevrolet c/k 10 series,Runs,ENCLOSED,2023-01-26,TXT ONLY 615-946-9103; RUNS AND DRIVES,Not specified,Down South Industries,(615) 946-9103,transport@downsouthindustriesllc.com,99.7,Richmond,Dallas - Fort Worth - Arlington,37.322187,-77.637816,33.014621,-96.441792,01_27_2023_08_41,01_27_2023_09_16
SUV,salt lake city,UT,84111,delray beach,FL,33483,1600,COD/COP,2496,1,2023 land rover range rover,Runs,ENCLOSED,2023-01-24,49441,text kasey 954-857-3970,First Class Auto Transport Corp.,Accounting 954-701-2996,nicole@firstclassautotransporters.com,97.7,Salt Lake City,Miami - Fort Lauderdale - Pompano Beach,40.756098,-111.8839,26.462875,-80.063821,01_27_2023_08_41,01_27_2023_15_48
CAR,Chesapeake,VA,23321,Hialeah,FL,33012,900,FIFTEEN_BUSINESS_DAYS,953,1,2022 ford gt500,Runs,ENCLOSED,2023-01-27,38662,Not specified,Beacon Shipping Logistics,(401) 525-0654,dispatch@bslusa.com,100.0,Virginia Beach - Norfolk - Newport News,Miami - Fort Lauderdale - Pompano Beach,36.806946,-76.414346,25.865987,-80.302736,01_27_2023_08_41,01_27_2023_10_43
SUV,conroe,TX,77384,spokane,WA,99201,1475,COD/COP,2077,1,2023 mercedes-benz gle,Runs,ENCLOSED,2023-01-30,1709151,"actual del in hayden,id 83835",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Houston - Sugar Land - Baytown,Spokane,30.228879,-95.50149,47.664781,-117.437532,01_27_2023_08_41,01_27_2023_14_42
CAR,crosby,TX,77532,st augustine,FL,32092,600,COD/COP,887,1,1991 ford mustang gt,Runs,ENCLOSED,2023-01-30,145387,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Houston - Sugar Land - Baytown,Jacksonville,29.935714,-95.059406,29.912319,-81.542679,01_27_2023_08_41,01_27_2023_15_48
SUV,dallas,TX,75202,portland,OR,97205,1000,COD/COP,2036,1,2022 range rover evoque,Runs,ENCLOSED,2023-02-05,251121-68903,"origin: boulder,co 80304",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Dallas - Fort Worth - Arlington,Portland - Vancouver - Hillsboro,32.77991,-96.802744,45.515476,-122.698767,01_27_2023_08_41,01_27_2023_15_48
CAR,Richardson,TX,75080,Baltimore,MD,21230,1000,COD/COP,1368,1,1968 ford mustang,Runs,ENCLOSED,2023-01-27,CALL -760-609-0686-GABB Uship Payment,Not specified,Philam Transport,(818) 826-3216,gilbert@philamtransport.com,100.0,Dallas - Fort Worth - Arlington,Baltimore - Towson,32.967704,-96.73876,39.264256,-76.621678,01_27_2023_08_41,01_27_2023_08_44
CAR,San Antonio,TX,78257,Colorado Springs,CO,80906,900,COD/COP,884,1,2017 ferrari 488,Runs,ENCLOSED,2023-01-28,11137056,832-437-1934 DEALER TO CUSTOMER 2 WAY TRADE 1 COMES BACK,New World Auto Transport,(832) 437-2478,steve.wells50@yahoo.com,100.0,San Antonio - New Braunfels,Colorado Springs,29.675982,-98.576056,38.772292,-104.849254,01_27_2023_08_41,01_27_2023_14_33
SUV,san antonio,TX,78245,madison,AL,35758,1025,COD/COP,967,1,2007 chevrolet trailblazer - enclosed,Runs,ENCLOSED,2023-01-31,243084,to book load email jarvis@acmecarshipping.com,Acme Auto Shipping,(469) 464-5725 x2,kevin@acmecarshipping.com,100.0,San Antonio - New Braunfels,Huntsville,29.411396,-98.717398,34.709737,-86.742356,01_27_2023_08_41,01_27_2023_09_16
CAR,San Antonio,TX,78259,Staten Island,NY,10308,1350,COD/COP,1807,1,2021 nissan altima,Runs,ENCLOSED,2023-02-01,10833537,Not specified,AmeriFreight,(770) 574-4436,dispatchfax@amerifreight.net,99.9,San Antonio - New Braunfels,New York - Northern New Jersey - Long Island,29.631399,-98.413249,40.55291,-74.14956,01_27_2023_08_41,01_27_2023_15_48
CAR,san antonio,TX,78239,olympia,WA,98501,1000,COD/COP,2395,1,2019 chevrolet impala,Runs,ENCLOSED,2023-02-03,144084,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,San Antonio - New Braunfels,Olympia,29.517207,-98.362948,46.978044,-122.873505,01_27_2023_08_41,01_27_2023_15_48
SUV,san antonio,TX,78257,renton,WA,98058,1400,COD/COP,2133,1,2016 land rover range rover,Runs,ENCLOSED,2023-01-27,1711748,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,San Antonio - New Braunfels,Seattle - Tacoma - Bellevue,29.675982,-98.576056,47.435088,-122.116522,01_27_2023_08_41,01_27_2023_09_42
CAR,Sugar Land,TX,77479,Cayce,SC,29033,800,COD/COP,1023,1,1996 chevrolet impala ss,Runs,ENCLOSED,2023-02-02,027324-GAT,Please call 818-309-1374 or Text to 747-800-9079,Global Auto Transportation,(818) 476-5005,info@globalautotransportation.com,100.0,Houston - Sugar Land - Baytown,Columbia,29.557763,-95.633612,33.95965,-81.060075,01_27_2023_08_41,01_27_2023_15_48
CAR,Bluffdale,UT,84065,Spring Hill,FL,34604,3450,TEN_BUSINESS_DAYS,2320,1,2013 nissan gt-r,Runs,ENCLOSED,2023-01-27,13819,Request on Super Dispatch Book on super-lb.com/na8JR3,WTF Logistics LLC,(360) 515-5655,logistics@wtflogisticsllc.com,100.0,Salt Lake City,Tampa - St. Petersburg - Clearwater,40.477432,-111.972526,28.483845,-82.429676,01_27_2023_08_41,01_27_2023_15_04
CAR,houston,TX,77002,tampa,FL,33605,575,COD/COP,988,1,2023 bmw m4,Runs,ENCLOSED,2023-02-02,1702517,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Houston - Sugar Land - Baytown,Tampa - St. Petersburg - Clearwater,29.750209,-95.367693,27.942863,-82.42644,01_27_2023_08_41,01_27_2023_15_04
SUV,provo,UT,84601,loris,SC,29569,1300,COD/COP,2221,1,2012 honda cr-v,Runs,ENCLOSED,2023-01-26,30459720ob,textcall 610 674 0447 private to private,Ocean Blue Logistics,(302) 206-2686,info@oceanbluego.com,99.2,Provo - Orem,Myrtle Beach - Conway - North Myrtle Beach,40.221349,-111.738672,34.022878,-78.913156,01_27_2023_08_41,01_27_2023_13_48
CAR,Pflugerville,TX,78660,Springfield,OH,45505,800,TWO_BUSINESS_DAYS,1219,1,2015 chevrolet corvette,Runs,ENCLOSED,2023-01-27,1-oh,TEXT 678-622-9914,J&H Auto Inc.,(678) 622-9914,cody@jhauto.us,100.0,Austin - Round Rock - San Marcos,Springfield,30.441029,-97.59791,39.90994,-83.74783,01_27_2023_08_41,01_27_2023_08_41
CAR,salt lake city,UT,84112,las vegas,NV,89118,300,COD/COP,432,1,1964 buick riviera,Inop,ENCLOSED,2023-02-06,145441-2,"pul: fredonia,az 86022 del: las vegas,nv 89118",SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Salt Lake City,Las Vegas - Paradise,40.765863,-111.842092,36.0784,-115.21193,01_27_2023_08_41,01_27_2023_15_48
CAR,salt lake city,UT,84103,prineville,OR,97754,800,COD/COP,656,1,1969 ford mustang,Runs,ENCLOSED,2023-02-04,230339-68282,"origin: tooele,ut 84074",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Salt Lake City,Not specified,40.786378,-111.868935,44.240166,-120.604891,01_27_2023_08_41,01_27_2023_15_48
CAR,tooele,UT,84074,lake oswego,OR,97035,800,COD/COP,812,1,1969 ford mustang,Runs,ENCLOSED,2023-02-04,230339-68281,"destination: prineville,or 97754",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Salt Lake City,Portland - Vancouver - Hillsboro,40.572024,-112.408482,45.411379,-122.724075,01_27_2023_08_41,01_27_2023_15_48
CAR,tooele,UT,84074,prineville,OR,97754,800,COD/COP,686,1,1969 ford mustang,Runs,ENCLOSED,2023-02-04,230339-68279,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Salt Lake City,Not specified,40.572024,-112.408482,44.240166,-120.604891,01_27_2023_08_41,01_27_2023_15_48
CAR,alexandria,VA,22305,louisville,KY,40207,725,COD/COP,606,1,2023 volkswagen golf r,Runs,ENCLOSED,2023-01-30,1707203,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Washington - Arlington - Alexandria,Louisville/Jefferson County,38.836316,-77.065006,38.26412,-85.661976,01_27_2023_08_41,01_27_2023_10_53
SUV,Alexandria,VA,22305,Tempe,AZ,85282,2000,COD/COP,2299,1,2023 volkswagen tiguan,Runs,ENCLOSED,2023-02-06,1520N,Not specified,Total Care Trans,(816) 326-7290,nate@totalcaretrans.com,99.9,Washington - Arlington - Alexandria,Phoenix - Mesa - Glendale,38.836316,-77.065006,33.393896,-111.929062,01_27_2023_08_41,01_27_2023_15_48
CAR,Bealeton,VA,22712,Hanford,CA,93230,1600,COD/COP,2716,1,1966 ford mustang,Runs,ENCLOSED,2023-02-01,27714780,http:iTruckify.com/zhu1h,Sakaem Logistics LLC,(844) 742-9041,wpleace@sakaemlogistics.com,99.5,Washington - Arlington - Alexandria,Hanford - Corcoran,38.549229,-77.75582,36.30609,-119.632116,01_27_2023_08_41,01_27_2023_15_48
CAR,Chantilly,VA,20151,Nashville,TN,37221,900,TWO_BUSINESS_DAYS,662,1,2023 acura tlx,Runs,ENCLOSED,2023-01-26,69407,2 day pay,Perry Morris Brokers / Perry Morris Transport Inc.,(843) 332-1345 x4,tara@pmbrokersinc.com,100.0,Washington - Arlington - Alexandria,Nashville-Davidson - Murfreesboro - Franklin,38.886153,-77.450992,36.059068,-86.959797,01_27_2023_08_41,01_27_2023_15_48
CAR,Chantilly,VA,20151,South Easton,MA,02375,700,FIFTEEN_BUSINESS_DAYS,460,1,2019 mclaren 570s,Runs,ENCLOSED,2023-02-03,164076,Book on super-lb.com/0VxLqo,Dealers Choice Auto Transport,(561) 686-5225,info@dcat.com,99.7,Washington - Arlington - Alexandria,Providence - New Bedford - Fall River,38.886153,-77.450992,42.025622,-71.108428,01_27_2023_08_41,01_27_2023_15_48
CAR,Chesapeake,VA,23323,Las Vegas,NV,89115,1700,COD/COP,2514,1,2015 ferrari 458,Runs,ENCLOSED,2023-01-23,AD-0001,"ready to dispatch, please call (760)2034326",KMS Capital LLC,(562) 507-0112,info@kmscap.net,96.7,Virginia Beach - Norfolk - Newport News,Las Vegas - Paradise,36.702894,-76.37291,36.239873,-115.04381,01_27_2023_08_41,01_27_2023_09_30
CAR,Salt Lake City,UT,84101,Charlotte,NC,28211,1350,COD/COP,2086,1,2018 mercedes-benz e63 amg wagon,Runs,ENCLOSED,2023-01-26,2023 01 26 E65 BERG-HOR,Not specified,"Jay's Auto Transport, Inc.",(954) 709-7541,jay@jaysautotransport.com,100.0,Salt Lake City,Charlotte - Gastonia - Rock Hill,40.756587,-111.901214,35.171222,-80.792094,01_27_2023_08_41,01_27_2023_12_48
CAR,arvada,CO,80001,dickinson,ND,58601,750,COD/COP,602,1,1969 pontiac firebird,Runs,ENCLOSED,2023-02-02,250887-68809,"origin: alliance,ne 69301 to: bismarck,nd 58501",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Denver - Aurora,Not specified,39.8028,-105.0869,46.841738,-102.822305,01_27_2023_08_41,01_27_2023_15_48
CAR,Mobile,AL,36602,Austin,TX,78746,550,COD/COP,638,1,1997 dodge viper,Runs,ENCLOSED,2023-01-27,UP20451 a,orig pick up 	LA - Covington 70433 ,Tempus Logix,(818) 942-7020,dispatchtempuslogix@gmail.com,100.0,Mobile,Austin - Round Rock - San Marcos,30.688342,-88.033005,30.295657,-97.813727,01_27_2023_08_41,01_27_2023_10_15
CAR,pelham,AL,35124,franklin,OH,45005,500,COD/COP,522,1,2018 bmw m3,Runs,ENCLOSED,2023-01-26,40931,contact 480 420 6912 for dispatch ach pymnt,TurnTime Transport LLC,(480) 420-6912,sean@turntimetransport.com,99.6,Birmingham - Hoover,Cincinnati - Middletown,33.309422,-86.764955,39.53117,-84.306658,01_27_2023_08_41,01_27_2023_09_53
CAR,Los Angeles,CA,90052,Boston,MA,02205,1600,COD/COP,2991,1,1922 ford hot rod bucket t,Runs,ENCLOSED,2023-01-26,"004756 actually Chloride, AZ to Naples, FL",call 818-431-8173 or txt 323-9208877,AMPM Auto Transport,(818) 956-5666,info@ampmautotransport.com,100.0,Los Angeles - Long Beach - Anaheim,Boston - Cambridge - Quincy,34.0522,-118.2429,42.3512,-71.0536,01_27_2023_08_41,01_27_2023_09_00
CAR,los angeles,CA,90066,bartlett,IL,60103,1250,COD/COP,2006,1,2021 tesla model 3,Runs,ENCLOSED,2023-01-26,144592,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Los Angeles - Long Beach - Anaheim,Chicago - Naperville - Joliet,34.00015,-118.432598,41.976392,-88.20809,01_27_2023_08_41,01_27_2023_10_12
SUV,Los Angeles,CA,90005,Detroit,MI,48209,3500,COD/COP,2287,1,"1977 dodge ramcharger ( 2 doors ) 15.9l, 7.6w,  6.3t",Runs,ENCLOSED,2023-01-26,11148737,"Santee, CA 92071 to Howell, MI 48843",Shiplux LLC,(305) 517-3456,admin@shiplux.com,100.0,Los Angeles - Long Beach - Anaheim,Detroit - Warren - Livonia,34.058384,-118.311342,42.303596,-83.11495,01_27_2023_08_41,01_27_2023_08_57
CAR,Los Angeles,CA,90017,Fayetteville,NC,28314,1100,COD/COP,2574,1,2020 honda accord,Runs,ENCLOSED,2023-01-27,10608440,Call or Text - (650) 405-7154,Cheapautotrans Inc,(770) 881-7185,info@cheapautotrans.com,97.2,Los Angeles - Long Beach - Anaheim,Fayetteville,34.05285,-118.264858,35.06445,-79.018656,01_27_2023_08_41,01_27_2023_15_48
CAR,Los Angeles,CA,90052,Yonkers,NY,10701,2150,COD/COP,2810,1,2016 rolls-royce dawn,Runs,ENCLOSED,2023-01-31,Anthony 786 226 2083,Call asap if interested 786 226 2083,Clover Transport LLC,(561) 341-0775,brad@clovertransports.com,100.0,Los Angeles - Long Beach - Anaheim,New York - Northern New Jersey - Long Island,34.0522,-118.2429,40.952603,-73.88291,01_27_2023_08_41,01_27_2023_15_48
CAR,Los Angeles,CA,90029,Webster Groves,MO,63119,1100,COD/COP,1825,1,1987 porsche 911 carrera,Runs,ENCLOSED,2023-02-02,UP20464 Uship Payment,Not specified,Tempus Logix,(818) 942-7020,dispatchtempuslogix@gmail.com,100.0,Los Angeles - Long Beach - Anaheim,St. Louis,34.089679,-118.292618,38.589214,-90.346604,01_27_2023_08_41,01_27_2023_15_48
CAR,Los Angeles,CA,90031,Essex,NY,12936,2020,COD/COP,2883,1,1959 chrysler imperial,Runs,ENCLOSED,2023-01-29,11009129,100lbs,AmeriFreight,(770) 574-4436,dispatchfax@amerifreight.net,99.9,Los Angeles - Long Beach - Anaheim,Not specified,34.07913,-118.218128,44.2427,-73.38357,01_27_2023_08_41,01_27_2023_15_48
CAR,Roseville,CA,95661,Portland,OR,97232,600,COD/COP,598,1,2003 chevrolet corvette,Runs,ENCLOSED,2023-01-26,CORVETTEN-OR TEXT ONLY 913-215-3113,READY NOW TEXT ONLY 913-215-3113,airRyd LLC,(913) 215-3113,customerservice@airryd.com,100.0,Sacramento - Arden-Arcade - Roseville,Portland - Vancouver - Hillsboro,38.743875,-121.258704,45.529642,-122.643912,01_27_2023_08_41,01_27_2023_15_48
CAR,Madera,CA,93639,Broomfield,CO,80020,2200,COD/COP,1193,1,2018 sprint car race car,Runs,ENCLOSED,2023-01-28,10549718,Private to Private ASAP,Loyal Shipper LLC,(737) 800-1515,info@loyalshipper.com,99.4,Madera,Denver - Aurora,37.1512,-119.9691,39.920899,-105.077006,01_27_2023_08_41,01_27_2023_13_27
CAR,Moreno Valley,CA,92557,Alfred,ME,04002,1801,TEN_BUSINESS_DAYS,3050,1,2022 bmw 230i,Runs,ENCLOSED,2023-02-05,Ready 2-5,Not specified,American Auto Transfers LLC,(408) 418-2921,amautotransfers14@gmail.com,99.8,Riverside - San Bernardino - Ontario,Portland - South Portland - Biddeford,33.973926,-117.258816,43.496302,-70.68634,01_27_2023_08_41,01_27_2023_15_48
CAR,mountain ranch,CA,95246,linden,NJ,07036,1700,FIVE_BUSINESS_DAYS,2827,1,1937 mercedes benz 540k cabriolet b,Runs,ENCLOSED,2023-01-29,on-15043 Text (209) 431-0978 for more info,Not specified,National Transport Services,(209) 431-0978,dispatch@shipnts.com,100.0,Not specified,New York - Northern New Jersey - Long Island,38.223338,-120.521164,40.624754,-74.249144,01_27_2023_08_41,01_27_2023_15_48
PICKUP,Los Angeles,CA,90012,Joliet,MT,59041,1600,COD/COP,1224,1,1990 chevrolet c3500 ( 4 doors ) not a dually,Runs,ENCLOSED,2023-01-26,11039249,"L 20.5in W 84in H 82in Actual P/U Lake Havasu City, AZ 86403",Shiplux LLC,(305) 517-3456,admin@shiplux.com,100.0,Los Angeles - Long Beach - Anaheim,Billings,34.065549,-118.24054,45.484897,-109.027291,01_27_2023_08_41,01_27_2023_15_48
