Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time_first,Time_last
CAR,Bronx,NY,10465,Haltom City,TX,76117,1500,FIVE_BUSINESS_DAYS,1595,1,2021 bmw m5,Runs,ENCLOSED,2023-02-01,Alex 1008 / PLS TEXT WITH COMPANY NAME 9048640014,PLS TEXT ONLY,UDECIDE LLC,(904) 864-0014,alex.freeman@udecideautocarriers.com,100.0,New York - Northern New Jersey - Long Island,Dallas - Fort Worth - Arlington,40.832653,-73.816267,32.802801,-97.260951,02_02_2023_06_41,02_02_2023_17_28
CAR,Buffalo,NY,14223,Wyoming,PA,18644,445,COD/COP,243,1,2019 jaguar f-type,Runs,ENCLOSED,2023-02-02,10966980,Not specified,365 Car Transport,(561) 305-4572,contact@365cartransport.com,100.0,Buffalo - Niagara Falls,Scranton - Wilkes-Barre,42.974484,-78.84835,41.33615,-75.872472,02_02_2023_06_41,02_02_2023_09_01
SUV,briarcliff manor,NY,10510,austin,TX,78702,1600,IMMEDIATELY,1779,1,2022 ford bronco,Runs,ENCLOSED,2023-02-02,20191513,Not specified,Windsor Auto Transport LLC,(760) 898-6824,ricpdx2000@aol.com,100.0,New York - Northern New Jersey - Long Island,Austin - Round Rock - San Marcos,41.142792,-73.841185,30.263915,-97.71366,02_02_2023_06_41,02_02_2023_14_22
CAR,Blauvelt,NY,10913,Austin,TX,78731,1200,FIFTEEN_BUSINESS_DAYS,1764,1,2022 porsche gt3,Runs,ENCLOSED,2023-02-07,9347-CR,TAIL GATE LIFTING ONLY ,Executive Auto Transport LLC,(774) 304-1197,executive.autotrans@gmail.com,99.9,New York - Northern New Jersey - Long Island,Austin - Round Rock - San Marcos,41.069061,-73.95987,30.34497,-97.770174,02_02_2023_06_41,02_02_2023_17_28
CAR,Bay Shore,NY,11706,Magnolia,TX,77354,1700,COD/COP,1741,1,2020 lincoln continental,Runs,ENCLOSED,2023-02-01,203400631,ext 105,Number 1 Auto Transport Group Inc.,(516) 544-4044,dispatch@number1autotransport.com,100.0,New York - Northern New Jersey - Long Island,Houston - Sugar Land - Baytown,40.698754,-73.207605,30.209785,-95.662342,02_02_2023_06_41,02_02_2023_07_51
PICKUP,batavia,NY,14020,richards,TX,77873,1850,COD/COP,1496,1,2022 ram ram pickup 1500 classic,Runs,ENCLOSED,2023-02-01,1709783,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Not specified,Not specified,42.98971,-78.224356,30.572971,-95.78675,02_02_2023_06_41,02_02_2023_08_51
CAR,Ballston Lake,NY,12019,Kansas City,MO,64120,1400,TWO_BUSINESS_DAYS,1251,1,2015 subaru wrx,Runs,ENCLOSED,2023-02-01,12019-JP / Call Jimmy @ 816-863-4299 / 24-7,Not specified,Total Care Trans,(816) 326-7290,nate@totalcaretrans.com,99.9,Albany - Schenectady - Troy,Kansas City,42.93515,-73.907162,39.130212,-94.522426,02_02_2023_06_41,02_02_2023_08_16
CAR,Baldwinsville,NY,13027,Homer City,PA,15748,700,COD/COP,317,1,1965 ford mustang,Runs,ENCLOSED,2023-02-01,65MUST5937-PA,Not specified,Hansterers Hot Rods,(724) 915-8020,john@hanksters.com,100.0,Syracuse,Not specified,43.162754,-76.363704,40.521474,-79.115306,02_02_2023_06_41,02_02_2023_15_19
CAR,babylon,NY,11704,wyandanch,NY,11798,150,COD/COP,5,1,2016 nissan sentra,Runs,ENCLOSED,2023-02-03,4252187,Not specified,Getcarrier LLC,(203) 774-9777,dispatch@getcarrier.com,99.9,New York - Northern New Jersey - Long Island,New York - Northern New Jersey - Long Island,40.716392,-73.367108,40.753664,-73.368544,02_02_2023_06_41,02_02_2023_17_28
PICKUP,attica,NY,14011,sanford,NC,27330,1000,COD/COP,667,1,1995 chevrolet c/k 1500 series,Runs,ENCLOSED,2023-02-01,1715221,Not specified,Montway LLC- Logistics,(224) 300-5433,logistics@montway.com,100.0,Not specified,Not specified,42.832401,-78.29968,35.51048,-79.199727,02_02_2023_06_41,02_02_2023_09_05
PICKUP,attica,NY,14011,gastonia,NC,28052,1000,COD/COP,709,1,1995 chevrolet c/k 1500 series,Runs,ENCLOSED,2023-02-01,1715330,"actual del in sanford,nc 27330.",Montway LLC- Logistics,(224) 300-5433,logistics@montway.com,100.0,Not specified,Charlotte - Gastonia - Rock Hill,42.832401,-78.29968,35.229809,-81.242912,02_02_2023_06_41,02_02_2023_09_05
CAR,amityville,NY,11701,montoursville,PA,17754,625,COD/COP,238,1,2022 dodge challenger,Runs,ENCLOSED,2023-02-01,69174469 contact 888-278-2793,contact 888-278-2793 must be registered with united road,United Road Logistics LLC/ URS Midwest (Carrier),(888) 278-2793,rmoran@unitedroad.com,89.3,New York - Northern New Jersey - Long Island,Williamsport,40.686456,-73.410472,41.320778,-76.876868,02_02_2023_06_41,02_02_2023_09_05
CAR,Altamont,NY,12009,Linden,NJ,07036,500,COD/COP,177,1,1936 oldsmobile coupe,Runs,ENCLOSED,2023-02-01,36 Oldsmobile,Not specified,Midwest Car Exchange - C - IL,(708) 388-5277,cars@mcecars.com,100.0,Albany - Schenectady - Troy,New York - Northern New Jersey - Long Island,42.690352,-74.03405,40.624754,-74.249144,02_02_2023_06_41,02_02_2023_15_38
PICKUP,Brewster,NY,10509,Magnolia,TX,77354,1850,COD/COP,1731,1,2012 ford f-150,Runs,ENCLOSED,2023-02-03,F150 Raptor,Not specified,Meccanic Shop North Inc,(203) 923-6120,diane@1600veloce.com,98.2,New York - Northern New Jersey - Long Island,Houston - Sugar Land - Baytown,41.418603,-73.597038,30.209785,-95.662342,02_02_2023_06_41,02_02_2023_12_51
CAR,albany,NY,12205,maxton,NC,28364,700,COD/COP,746,1,2020 hyundai elantra,Runs,ENCLOSED,2023-02-13,30908772-us,no comment,US Star Trucking LLC,(865) 730-4992,usstartrucking@gmail.com,99.7,Albany - Schenectady - Troy,Not specified,42.716766,-73.817216,34.715876,-79.336443,02_02_2023_06_41,02_02_2023_15_03
CAR,Calverton,NY,11933,Troy,NY,12180,400,TWO_BUSINESS_DAYS,224,1,1965 chevrolet corvette,Runs,ENCLOSED,2023-01-31,AC - 65 Corvette,Not specified,Eldred Auto Management LLC,(954) 248-3503,customersupport@exoticcartrader.com,100.0,New York - Northern New Jersey - Long Island,Albany - Schenectady - Troy,40.920518,-72.748315,42.74558,-73.59177,02_02_2023_06_41,02_02_2023_08_44
SUV,Corfu,NY,14036,Montrose,CO,81403,1095,COD/COP,1852,1,2021 toyota rav4 hybrid  awd,Runs,ENCLOSED,2023-02-02,10482223,Larry (404) 474-2655|| ASAP || Ready for dispatch,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,Not specified,Not specified,42.983276,-78.372948,38.383633,-107.905781,02_02_2023_06_41,02_02_2023_17_28
SUV,New York,NY,10199,Miami,FL,33152,1100,COD/COP,1324,1,2022 audi q7,Runs,ENCLOSED,2023-01-31,jeff,pls txt 8332323781,United Freight Of America Corp.,(561) 210-9303,centraldispatch.com@gmail.com,98.8,New York - Northern New Jersey - Long Island,Miami - Fort Lauderdale - Pompano Beach,40.7427,-73.9934,25.7739,-80.1937,02_02_2023_06_41,02_02_2023_17_28
CAR,new york,NY,10001,richland,WA,99352,1600,COD/COP,2752,1,1950 buick roadmaster,Runs,ENCLOSED,2023-01-30,70737159-br,call me asap 929 299 4340,Brookwide Inc,(929) 592-3070,autodispatch@brookwide.com,99.9,New York - Northern New Jersey - Long Island,Kennewick - Richland - Pasco,40.7508,-73.996122,46.249723,-119.302544,02_02_2023_06_41,02_02_2023_17_28
SUV,new york,NY,10024,weatherford,TX,76087,1700,COD/COP,1620,1,1993 land rover range rover,Runs,ENCLOSED,2023-01-31,30607576-dn,call or text 7862069842,Dynamic Auto Movers LLC,(305) 204-9559,support@dynamicautomovers.com,100.0,New York - Northern New Jersey - Long Island,Dallas - Fort Worth - Arlington,40.797364,-73.97785,32.673162,-97.819029,02_02_2023_06_41,02_02_2023_17_13
CAR,New Rochelle,NY,10801,Dallas,GA,30157,1100,FIFTEEN_BUSINESS_DAYS,924,1,2021 dodge challenger,Runs,ENCLOSED,2023-02-03,429700k,For Dispatch call 214-382-5000 ext 212 or Text 972-591-3592 ,Crestline Auto Transport,(800) 994-1208,alevy@crestlinelogistics.com,98.5,New York - Northern New Jersey - Long Island,Atlanta - Sandy Springs - Marietta,40.91574,-73.782885,33.894328,-84.86081,02_02_2023_06_41,02_02_2023_14_32
CAR,melville,NY,11747,williamstown,KY,41097,700,COD/COP,741,1,2018 chevrolet camaro,Runs,ENCLOSED,2023-02-01,am1056,Not specified,Movevocity LLC,(305) 894-1176,info@movevocity.com,99.2,New York - Northern New Jersey - Long Island,Cincinnati - Middletown,40.785118,-73.404965,38.644268,-84.591993,02_02_2023_06_41,02_02_2023_08_22
CAR,Massapequa Park,NY,11762,South Jordan,UT,84095,2200,COD/COP,2226,1,2018 lamborghini huracan,Runs,ENCLOSED,2023-01-31,A08861,Not specified,Salt Lake City Motorcars,(385) 346-1575,tom@slcmotorcars.com,100.0,New York - Northern New Jersey - Long Island,Salt Lake City,40.679079,-73.447926,40.55938,-111.982416,02_02_2023_06_41,02_02_2023_09_05
SUV,Manhasset,NY,11030,Salt Lake City,UT,84111,1900,TWO_BUSINESS_DAYS,2194,1,2014 toyota fj cruiser,Runs,ENCLOSED,2023-02-06,call    818-822-9498 or text,Not specified,Auction Connection,(818) 822-9498,mecautoinc@yahoo.com,99.7,New York - Northern New Jersey - Long Island,Salt Lake City,40.794202,-73.686623,40.756098,-111.8839,02_02_2023_06_41,02_02_2023_09_05
CAR,long island city,NY,11101,hollywood,CA,90028,1850,COD/COP,2805,1,2015 bmw 3 series,Runs,ENCLOSED,2023-02-10,1708510,call/text 224-300-5380,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,New York - Northern New Jersey - Long Island,Los Angeles - Long Beach - Anaheim,40.745617,-73.936038,34.099603,-118.327532,02_02_2023_06_41,02_02_2023_17_28
CAR,levittown,NY,11756,hayden,ID,83835,2700,COD/COP,2600,1,2015 mclaren 650s spider,Runs,ENCLOSED,2023-01-31,29967,pickup by 2-1 5pm est or 500 less have contract pmt,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,New York - Northern New Jersey - Long Island,Coeur d'Alene,40.723513,-73.517345,47.800252,-116.584196,02_02_2023_06_41,02_02_2023_09_05
CAR,Hartsdale,NY,10530,Austin,TX,73301,835,COD/COP,1778,1,2003 volvo c70,Runs,ENCLOSED,2023-02-02,10807423,Michael || 404-400-2852 || Ready to dispatch ||,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,New York - Northern New Jersey - Long Island,Austin - Round Rock - San Marcos,41.018308,-73.812398,30.219702,-97.74726,02_02_2023_06_41,02_02_2023_17_28
CAR,clarence,NY,14031,lake park,FL,33403,1300,COD/COP,1331,1,1928 ford model a,Runs,ENCLOSED,2023-02-01,1715006,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Buffalo - Niagara Falls,Miami - Fort Lauderdale - Pompano Beach,42.998562,-78.61438,26.804388,-80.074771,02_02_2023_06_41,02_02_2023_09_01
CAR,Fresh Meadows,NY,11365,Temple City,CA,91780,2500,COD/COP,2794,1,2014 bmw m5,Runs,ENCLOSED,2023-02-02,11187318,call or text asap 7705997164,Cheapautotrans Inc,(770) 881-7185,info@cheapautotrans.com,97.2,New York - Northern New Jersey - Long Island,Los Angeles - Long Beach - Anaheim,40.739515,-73.794006,34.103091,-118.050886,02_02_2023_06_41,02_02_2023_17_28
CAR,Farmingdale,NY,11735,Pottstown,PA,19465,600,COD/COP,164,1,1970 jaguar xke,Runs,ENCLOSED,2023-02-01,62552,Please call or text 516-655-0940,Motorcar Classics LLC,(516) 655-0940,reid@motorcarclassics.com,98.5,New York - Northern New Jersey - Long Island,Philadelphia - Camden - Wilmington,40.73245,-73.433781,40.194472,-75.67102,02_02_2023_06_41,02_02_2023_17_28
CAR,farmingdale,NY,11735,westminster,CA,92683,1850,COD/COP,2836,1,2012 mclaren mp4-12c,Runs,ENCLOSED,2023-02-01,30911223-us,asap 8653266677,US Star Trucking LLC,(865) 730-4992,usstartrucking@gmail.com,99.7,New York - Northern New Jersey - Long Island,Los Angeles - Long Beach - Anaheim,40.73245,-73.433781,33.749095,-117.993666,02_02_2023_06_41,02_02_2023_09_05
CAR,farmingdale,NY,11735,westminster,CA,92683,2050,COD/COP,2836,1,2012 mclaren mp4-12c,Inop,ENCLOSED,2023-01-30,31532541-je,asap call or text at 718 554-8153,Elite Auto Shipping,(516) 559-5542 x5,serge@eliteautoshipping.com,99.6,New York - Northern New Jersey - Long Island,Los Angeles - Long Beach - Anaheim,40.73245,-73.433781,33.749095,-117.993666,02_02_2023_06_41,02_02_2023_09_05
CAR,fairport,NY,14450,estero,FL,33928,650,COD/COP,1457,1,2022 ezgo freedom,Runs,ENCLOSED,2023-02-09,30435981-kc,no comment,K&C Auto Transport LLC,(908) 345-2998,admin@kcautotransport.com,98.0,Rochester,Cape Coral - Fort Myers,43.104336,-77.426228,26.405436,-81.710132,02_02_2023_06_41,02_02_2023_17_28
CAR,elmsford,NY,10523,valdosta,GA,31601,1600,COD/COP,1021,1,1971 triumph tr6,Runs,ENCLOSED,2023-02-06,r562330,Not specified,AM3 Freight Operations,(516) 719-2887,dispatch@v2logistics.com,99.4,New York - Northern New Jersey - Long Island,Valdosta,41.06022,-73.819639,30.753316,-83.350791,02_02_2023_06_41,02_02_2023_09_05
CAR,east setauket,NY,11733,palmyra,VA,22963,600,COD/COP,406,1,1989 ford mustang,Runs,ENCLOSED,2023-02-01,30577018-uf,no comment,United Freeway Transportation LLC,(610) 756-7472,uftransportation2021@gmail.com,99.8,New York - Northern New Jersey - Long Island,Charlottesville,40.930424,-73.11205,37.835663,-78.283957,02_02_2023_06_41,02_02_2023_17_28
CAR,East Hampton,NY,11937,Brewster,NY,10509,550,COD/COP,149,1,2016 audi tt,Runs,ENCLOSED,2023-02-03,Hampton TT,Not specified,Meccanic Shop North Inc,(203) 923-6120,diane@1600veloce.com,98.2,New York - Northern New Jersey - Long Island,New York - Northern New Jersey - Long Island,41.022956,-72.151138,41.418603,-73.597038,02_02_2023_06_41,02_02_2023_17_28
CAR,duanesburg,NY,12056,summerville,SC,29483,870,COD/COP,893,1,1982 chevrolet corvette,Runs,ENCLOSED,2023-02-05,7870187,Not specified,Acertus,(314) 334-3400,dispatch@metrogistics.com,99.9,Albany - Schenectady - Troy,Charleston - North Charleston,42.769652,-74.081652,33.09643,-80.19527,02_02_2023_06_41,02_02_2023_17_28
CAR,Depew,NY,14043,Manteo,NC,27954,900,TWO_BUSINESS_DAYS,661,1,2009 chevrolet malibu,Runs,ENCLOSED,2023-02-01,766C60F1,Must use the Autosled APP/BOL to get paid in 2 business days,Autosled Inc,(240) 880-2711,transport@autosled.com,99.7,Buffalo - Niagara Falls,Not specified,42.898978,-78.708008,35.895018,-75.670684,02_02_2023_06_41,02_02_2023_17_28
CAR,depew,NY,14043,fargo,ND,58104,1550,COD/COP,1188,1,1965 chevrolet impala convertible,Runs,ENCLOSED,2023-02-01,01-244391,call/text dispatch 954-599-5382,Door to Door Transport,(954) 639-9410,info@doortodoortransport.com,99.8,Buffalo - Niagara Falls,Fargo,42.898978,-78.708008,46.796663,-96.882706,02_02_2023_06_41,02_02_2023_17_28
SUV,Freeport,NY,11520,Schenectady,NY,12302,500,TWO_BUSINESS_DAYS,193,1,2018 porsche macan,Runs,ENCLOSED,2023-02-01,AHA/MACAN-OUT,Not specified,After Hours Auto Inc,617-527-1793,office@ahatransport.com,100.0,New York - Northern New Jersey - Long Island,Albany - Schenectady - Troy,40.652202,-73.58282,42.881034,-73.99175,02_02_2023_06_41,02_02_2023_17_16
SUV,New York,NY,10019,Scottsdale,AZ,85251,1350,COD/COP,2406,1,2018 porsche macan gts,Runs,ENCLOSED,2023-02-02,9048569,Jack // 404-474-0858// ready for pickup,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,New York - Northern New Jersey - Long Island,Phoenix - Mesa - Glendale,40.767192,-73.99181,33.494096,-111.922881,02_02_2023_06_41,02_02_2023_17_28
CAR,Albany,NY,12201,Savannah,GA,31402,1100,COD/COP,974,1,2009 cust coupe,Runs,ENCLOSED,2023-02-01,NYcoupe,Copart to dealer ,Horizon Transport,(706) 414-6778,horizontowing@hotmail.com,97.0,Albany - Schenectady - Troy,Savannah,42.74521,-73.810345,32.0836,-81.1003,02_02_2023_06_41,02_02_2023_09_05
PICKUP,reno,NV,89502,forest lake,MN,55025,1500,COD/COP,1854,1,2021 ford f-150,Runs,ENCLOSED,2023-01-31,31524455-je,b2p 518 992 5042,Elite Auto Shipping,(516) 559-5542 x5,serge@eliteautoshipping.com,99.6,Reno - Sparks,Minneapolis - St. Paul - Bloomington,39.489562,-119.752051,45.262162,-93.013708,02_02_2023_06_41,02_02_2023_17_28
CAR,Las Cruces,NM,88005,Aiken,SC,29801,1000,COD/COP,1650,1,2018 mercedes-benz amg gt,Runs,ENCLOSED,2023-02-09,20gts,Payment will be made by Zelle or company check,A 1 Mobile Detail Service,(706) 834-6010,a1mds@comcast.net,96.1,Las Cruces,Augusta - Richmond County,32.283761,-107.002487,33.601929,-81.661132,02_02_2023_06_41,02_02_2023_17_28
CAR,farmington,NM,87401,idaho falls,ID,83404,1000,COD/COP,656,1,2022 dirt track modified devillbiss xr1 chassis race car,Runs,ENCLOSED,2023-01-18,30536958-uf,610 756-7379 asap,United Freeway Transportation LLC,(610) 756-7472,uftransportation2021@gmail.com,99.8,Farmington,Idaho Falls,36.464714,-108.139779,43.42792,-111.973144,02_02_2023_06_41,02_02_2023_17_28
CAR,albuquerque,NM,87120,manorville,NY,11949,1700,COD/COP,2094,1,2003 subaru impreza,Runs,ENCLOSED,2023-02-06,1710061,Not specified,Montway LLC- Relocation,(224) 300-5401,vip@montway.com,100.0,Albuquerque,New York - Northern New Jersey - Long Island,35.123559,-106.761221,40.865988,-72.781384,02_02_2023_06_41,02_02_2023_09_05
CAR,albuquerque,NM,87120,bronx,NY,10451,1700,COD/COP,2041,1,2003 subaru impreza,Runs,ENCLOSED,2023-02-06,1713400,"actual del in manorville,ny 11949.",Montway LLC- Relocation,(224) 300-5401,vip@montway.com,100.0,Albuquerque,New York - Northern New Jersey - Long Island,35.123559,-106.761221,40.818953,-73.920406,02_02_2023_06_41,02_02_2023_08_44
CAR,Albuquerque,NM,87109,Manchester,NH,03109,2400,COD/COP,2262,1,1991 alfa romeo spyder,Runs,ENCLOSED,2023-02-11,11134452,must deliver after 2/19,AmeriFreight,(770) 574-4436,dispatchfax@amerifreight.net,99.9,Albuquerque,Manchester - Nashua,35.151192,-106.570022,42.969391,-71.404463,02_02_2023_06_41,02_02_2023_17_28
CAR,albuquerque,NM,87123,lake havasu city,AZ,86403,350,COD/COP,539,1,1952 mg mgtd,Runs,ENCLOSED,2023-01-31,30457657-ug,call or text 786-788-0342,United Global Assets Inc,(786) 785-7009,mywaydhighway91@live.com,99.2,Albuquerque,Lake Havasu City - Kingman,35.064328,-106.471246,34.47537,-114.340188,02_02_2023_06_41,02_02_2023_17_28
CAR,albuquerque,NM,87109,fairburn,GA,30213,1050,COD/COP,1386,1,1975 chevrolet caprice classic,Inop,ENCLOSED,2023-02-03,144320,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Albuquerque,Atlanta - Sandy Springs - Marietta,35.151192,-106.570022,33.578556,-84.601902,02_02_2023_06_41,02_02_2023_09_05
CAR,union,NJ,07083,lake worth,FL,33449,1000,FIFTEEN_BUSINESS_DAYS,1225,1,2023 mercedes-benz e-class cabriolet,Runs,ENCLOSED,2023-02-08,9316,Not specified,Executive Auto Transport LLC,(774) 304-1197,executive.autotrans@gmail.com,99.9,New York - Northern New Jersey - Long Island,Miami - Fort Lauderdale - Pompano Beach,40.693475,-74.267224,26.597547,-80.238442,02_02_2023_06_41,02_02_2023_17_28
CAR,Trenton,NJ,08611,Saint Louis,MO,63134,1400,COD/COP,915,1,2008 kia rondo,Runs,ENCLOSED,2023-02-08,10815357,100lbs of pers items,AmeriFreight,(770) 574-4436,dispatchfax@amerifreight.net,99.9,Trenton - Ewing,St. Louis,40.189898,-74.744894,38.743803,-90.341562,02_02_2023_06_41,02_02_2023_17_28
CAR,totowa,NJ,07511,hardeeville,SC,29927,600,COD/COP,798,1,1979 chevrolet corvette coupe,Runs,ENCLOSED,2023-02-06,3933301-at,ready feb 6th,Ultimate Transport 123,(888) 885-9123 x3,dispatch@ultimatetransport123.com,100.0,New York - Northern New Jersey - Long Island,Not specified,40.9169,-74.1723,32.251824,-81.021977,02_02_2023_06_41,02_02_2023_17_28
CAR,Boulder City,NV,89005,Portland,OR,97229,1000,FIVE_BUSINESS_DAYS,1053,1,1969 chevrolet corvette,Runs,ENCLOSED,2023-02-07,2957,Not specified,Safe Way Auto Trans,(270) 388-4657,paul.mullen@safewayautotransport.com,99.8,Las Vegas - Paradise,Portland - Vancouver - Hillsboro,35.92822,-114.832658,45.554376,-122.811306,02_02_2023_06_41,02_02_2023_17_28
CAR,Toms River,NJ,08753,Escanaba,MI,49829,1300,IMMEDIATELY,1071,1,1955 ford thunderbird,Runs,ENCLOSED,2023-02-01,1436387,Call or text 305-615-5757,TMShipping LLC,(305) 615-5757,sales@tmshipping.com,100.0,New York - Northern New Jersey - Long Island,Not specified,39.985751,-74.159522,45.772712,-87.1814,02_02_2023_06_41,02_02_2023_09_05
SUV,Rahway,NJ,07065,Atlanta,GA,30328,750,COD/COP,868,1,2017 bentley bentayga,Runs,ENCLOSED,2023-02-02,11152887,James (404) 446-3921 Ready asap,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,New York - Northern New Jersey - Long Island,Atlanta - Sandy Springs - Marietta,40.608682,-74.280353,33.934558,-84.395657,02_02_2023_06_41,02_02_2023_17_28
SUV,port murray,NJ,07865,concord,CA,94521,2200,COD/COP,2850,1,2021 mercedes-benz g63 wagon,Runs,ENCLOSED,2023-02-01,on-15162 for more info please text 209-431-0978,Not specified,National Transport Services,(209) 431-0978,dispatch@shipnts.com,100.0,Allentown - Bethlehem - Easton,San Francisco - Oakland - Fremont,40.786862,-74.901131,37.965458,-121.952671,02_02_2023_06_41,02_02_2023_08_01
CAR,phillipsburg,NJ,08865,evansville,IN,47713,800,COD/COP,799,1,2012 lotus evora,Runs,ENCLOSED,2023-02-01,254923-70229,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Allentown - Bethlehem - Easton,Evansville,40.691176,-75.132025,37.950702,-87.561177,02_02_2023_06_41,02_02_2023_08_32
