Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time_first,Time_last
CAR,novi,MI,48377,farmington,UT,84025,1500,COD/COP,1648,1,2009 chrysler 300,Runs,ENCLOSED,2023-02-07,r566988,call or request online: v2d&period;io/1nrb9v,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,Detroit - Warren - Livonia,Ogden - Clearfield,42.505064,-83.479508,40.985566,-111.89237,02_08_2023_06_32,02_08_2023_08_49
CAR,Northport,MI,49670,Mount Vernon,WA,98273,1900,COD/COP,2296,1,1949 mg tc,Inop,ENCLOSED,2023-02-07,150,May be extra parts car,Mike's Discount Auto Transport,(715) 687-4600,discountat@gmail.com,99.7,Not specified,Mount Vernon - Anacortes,45.156251,-85.625233,48.396978,-122.358748,02_08_2023_06_32,02_08_2023_09_36
CAR,new boston,MI,48164,crystal lake,IL,60014,400,COD/COP,318,1,1981 delorean dmc-12,Inop,ENCLOSED,2023-02-07,Not specified,Not specified,Delorean Motor Company (Midwest),(815) 459-6439,mmcelhattan@gmail.com,100.0,Detroit - Warren - Livonia,Chicago - Naperville - Joliet,42.133472,-83.392705,42.234862,-88.306724,02_08_2023_06_32,02_08_2023_17_18
CAR,Mount Morris,MI,48458,Scottsdale,AZ,85258,1700,COD/COP,1996,1,2022 cadillac ct5,Runs,ENCLOSED,2023-02-09,5590-K$,*TEXT ONLY FOR DISPATCH* 6022840413* NO CALLS WILL BE TAKEN*,Luxury Auto Collection LLC,(480) 448-9855,john@lacscottsdale.com,95.0,Flint,Phoenix - Mesa - Glendale,43.125755,-83.686085,33.560513,-111.885972,02_08_2023_06_32,02_08_2023_11_19
CAR,Leslie,MI,49251,Ogden,UT,84404,1350,COD/COP,1596,1,1942 ford coupe,Runs,ENCLOSED,2023-02-08,9832774,text fast dispatch 346-3963363,GP Auto Logistics,(512) 503-1654,info@gpautologistics.com,98.5,Lansing - East Lansing,Ogden - Clearfield,42.469966,-84.41181,41.207131,-112.211029,02_08_2023_06_32,02_08_2023_17_18
CAR,Plymouth,MI,48170,Magdalena,NM,87825,1500,COD/COP,1675,1,2022 ford bronco wildtrak,Runs,ENCLOSED,2023-02-08,"79"" tall 197"" long 89"" wide",checks will only be made out to company not driver ,Vanguard Auto Sales,(248) 880-9656,tracy@vanguardmotorsales.com,100.0,Detroit - Warren - Livonia,Not specified,42.363519,-83.536643,34.028214,-107.266537,02_08_2023_06_32,02_08_2023_07_45
CAR,West Bloomfield,MI,48322,Hempstead,NY,11550,1100,COD/COP,658,1,2018 ferrari f8,Runs,ENCLOSED,2023-02-08,Mk207,Not specified,Transport And Shipping Express II,(561) 229-5676,tseautotransport@gmail.com,97.4,Detroit - Warren - Livonia,New York - Northern New Jersey - Long Island,42.542943,-83.379712,40.700705,-73.620907,02_08_2023_06_32,02_08_2023_11_22
CAR,wixom,MI,48393,fremont,OH,43420,300,COD/COP,106,1,2020 chevrolet corvette,Runs,ENCLOSED,2023-02-09,30815992-yf,call or text 702 780 1655,Yellowfin Logistics LLC,(888) 223-5038,ben@yellowfinlogistics.com,99.7,Detroit - Warren - Livonia,Not specified,42.518829,-83.549144,41.355268,-83.117809,02_08_2023_06_32,02_08_2023_17_18
CAR,wixom,MI,48393,fremont,OH,43420,500,COD/COP,106,1,2020 chevrolet corvette,Runs,ENCLOSED,2023-02-09,30534229-sf,asap2676095544,SAFE AUTO TRUCKING LLC,(610) 871-7777,safeautotruckingcd@gmail.com,100.0,Detroit - Warren - Livonia,Not specified,42.518829,-83.549144,41.355268,-83.117809,02_08_2023_06_32,02_08_2023_10_34
CAR,white bear lake,MN,55110,plymouth,MI,48170,700,COD/COP,660,1,1970 chevrolet chevelle,Runs,ENCLOSED,2023-02-14,35167751,Not specified,Vanguard Auto Sales,(248) 880-9656,tracy@vanguardmotorsales.com,100.0,Minneapolis - St. Paul - Bloomington,Detroit - Warren - Livonia,45.093914,-93.000052,42.363519,-83.536643,02_08_2023_06_32,02_08_2023_17_18
CAR,Saint Paul,MN,55123,Menlo Park,CA,94025,1650,IMMEDIATELY,2064,1,1996 mazda miata,Runs,ENCLOSED,2023-02-22,EAS-3B7B95B,"cash app, zelle or venmo at delivery",Experient  Auto Shipping,(818) 651-4345,porquera@hotmail.com,99.8,Minneapolis - St. Paul - Bloomington,San Francisco - Oakland - Fremont,44.805023,-93.136746,37.459034,-122.186055,02_08_2023_06_32,02_08_2023_17_18
CAR,saint paul,MN,55102,chicago,IL,60642,650,TWO_BUSINESS_DAYS,399,1,2023 lucid air,Runs,ENCLOSED,2023-02-17,ula6073476,Please call or text for more info & dispatch (708) 441-3342,Usko Logistics Inc,(708) 441-3342,alice@uskologistics.com,100.0,Minneapolis - St. Paul - Bloomington,Chicago - Naperville - Joliet,44.92778,-93.119065,41.903287,-87.660576,02_08_2023_06_32,02_08_2023_17_18
CAR,Rogers,MN,55374,Montrose,CO,81401,1150,COD/COP,1239,1,1955 ford crown victoria,Runs,ENCLOSED,2023-02-08,8525 - call or text 763-221-3098,call or text 763-221-3098 ,"Ellingson Motorcars, LLC",(763) 428-7337,centraldispatch@ellingsonmotorcars.com,100.0,Minneapolis - St. Paul - Bloomington,Not specified,45.167618,-93.578483,38.420953,-107.904919,02_08_2023_06_32,02_08_2023_11_22
SUV,minneapolis,MN,55416,los angeles,CA,90039,1350,COD/COP,1929,1,2023 ford mustang mach-e,Runs,ENCLOSED,2023-02-09,1719424,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Minneapolis - St. Paul - Bloomington,Los Angeles - Long Beach - Anaheim,44.948937,-93.335199,34.12059,-118.255117,02_08_2023_06_32,02_08_2023_17_18
CAR,minneapolis,MN,55409,las vegas,NV,89119,1350,COD/COP,1663,1,2013 mitsubishi lancer evolution,Runs,ENCLOSED,2023-02-09,30412620-aa,need delivery sunday latest,Advantage Auto Transport,(954) 254-0704,wisdom92@gmail.com,99.8,Minneapolis - St. Paul - Bloomington,Las Vegas - Paradise,44.926517,-93.290814,36.089547,-115.149607,02_08_2023_06_32,02_08_2023_09_33
CAR,Minneapolis,MN,55403,Spring,TX,77373,1100,COD/COP,1160,1,1972 chevrolet chevelle,Runs,ENCLOSED,2023-02-10,11126018,SIGNED CONTRACT CALL 5617719244,Relocation Gurus LLC,(305) 564-2983,support@relocationgurus.com,93.0,Minneapolis - St. Paul - Bloomington,Houston - Sugar Land - Baytown,44.972874,-93.287471,30.071907,-95.373125,02_08_2023_06_32,02_08_2023_17_18
CAR,Minneapolis,MN,55426,Lincoln,MA,01773,1400,FIVE_BUSINESS_DAYS,1396,1,2020 bmw m2 coupe,Runs,ENCLOSED,2023-02-07,315824,CARRIER GUARANTEES  DELIVERY BETWEEN  FEBRUARY 12TH  -  17TH,Angels Moving Autos,(530) 245-0629,angelsmovingautos@gmail.com,99.6,Minneapolis - St. Paul - Bloomington,Boston - Cambridge - Quincy,44.952604,-93.384651,42.427159,-71.312442,02_08_2023_06_32,02_08_2023_09_59
CAR,Mankato,MN,56001,Wannaska,MN,56761,700,COD/COP,385,1,1966 pontiac gto convertible,Runs,ENCLOSED,2023-02-08,5844B,Not specified,Unique Specialty & Classic,(507) 386-1726,transport@uniqueclassiccars.com,100.0,Mankato - North Mankato,Not specified,44.130736,-93.993792,48.628656,-95.734181,02_08_2023_06_32,02_08_2023_17_18
CAR,Mankato,MN,56001,Grand Island,NE,68803,600,COD/COP,388,1,1967 buick gs 400 convertible,Runs,ENCLOSED,2023-02-08,6132A,DELIVERY in NE 2/9/23 or 2/10/23 or AFTER 2/16/23 ONLY!,Unique Specialty & Classic,(507) 386-1726,transport@uniqueclassiccars.com,100.0,Mankato - North Mankato,Not specified,44.130736,-93.993792,40.91954,-98.445206,02_08_2023_06_32,02_08_2023_17_18
CAR,Cedar,MN,55011,San Tan Valley,AZ,85140,901,COD/COP,1672,1,2001 harley-davidson heritage classic,Runs,ENCLOSED,2023-02-08,11254711,Please call 561-200-3777 x2  24/7 WILL BE READY ON  2/8,Relocation Gurus LLC,(305) 564-2983,support@relocationgurus.com,93.0,Minneapolis - St. Paul - Bloomington,Phoenix - Mesa - Glendale,45.341538,-93.240187,33.245483,-111.530217,02_08_2023_06_32,02_08_2023_08_29
CAR,Annandale,MN,55302,North Manchester,IN,46962,650,COD/COP,607,1,1960 ford custom,Runs,ENCLOSED,2023-02-13,Not specified,Not specified,Classic Rides And Rods,(612) 290-9299,jordan@classicridesandrods.net,95.5,Minneapolis - St. Paul - Bloomington,Not specified,45.26076,-94.132854,40.986243,-85.784557,02_08_2023_06_32,02_08_2023_17_18
CAR,Annandale,MN,55302,Fort Myers,FL,33901,1375,COD/COP,1763,1,1967 ford fairlane,Runs,ENCLOSED,2023-02-07,Not specified,Not specified,Classic Rides And Rods,(612) 290-9299,jordan@classicridesandrods.net,95.5,Minneapolis - St. Paul - Bloomington,Cape Coral - Fort Myers,45.26076,-94.132854,26.623392,-81.875204,02_08_2023_06_32,02_08_2023_17_18
CAR,Wyandotte,MI,48192,Hesperia,CA,92345,2000,FIVE_BUSINESS_DAYS,2208,1,1968 chevrolet chevelle,Inop,ENCLOSED,2023-02-13,13763,Text Matt 513-313-6150  *HARDSIDE ONLY,JTD Logistics LLC,(513) 313-6150,matts@jtdlogistics.com,99.8,Detroit - Warren - Livonia,Riverside - San Bernardino - Ontario,42.209314,-83.161234,34.391835,-117.3256,02_08_2023_06_32,02_08_2023_17_18
CAR,Wixom,MI,48393,Fremont,OH,43420,325,COD/COP,106,1,2020 chevrolet corvette,Runs,ENCLOSED,2023-02-08,11242623,"contact Eddie

4246001395",Crystal Car Shipping Inc,(424) 488-1452,support@crystalcarshipping.com,100.0,Detroit - Warren - Livonia,Not specified,42.518829,-83.549144,41.355268,-83.117809,02_08_2023_06_32,02_08_2023_17_18
CAR,Lansing,MI,48911,Benton,AR,72015,1050,FIFTEEN_BUSINESS_DAYS,859,1,2023 chevrolet corvette,Runs,ENCLOSED,2023-02-07,38911,Not specified,Beacon Shipping Logistics,(401) 525-0654,dispatch@bslusa.com,100.0,Lansing - East Lansing,Little Rock - North Little Rock - Conway,42.681092,-84.558252,34.534538,-92.62191,02_08_2023_06_32,02_08_2023_08_35
CAR,Anderson,MO,64831,Huntingtown,MD,20639,1200,COD/COP,1177,1,1941 willys coupe,Runs,ENCLOSED,2023-02-11,11284578,Not specified,365 Car Transport,(561) 305-4572,contact@365cartransport.com,100.0,Not specified,Washington - Arlington - Alexandria,36.677418,-94.453959,38.610104,-76.598868,02_08_2023_06_32,02_08_2023_08_23
CAR,lansing,MI,48906,flint,MI,48502,250,COD/COP,55,1,1968 chevrolet caprice classic,Runs,ENCLOSED,2023-02-09,30467719-nt,call or text 929 209-0951,Neptune Auto Transport LLC,(929) 758-1002,neptuneautotransportllc@gmail.com,99.3,Lansing - East Lansing,Flint,42.78265,-84.576718,43.014945,-83.687858,02_08_2023_06_32,02_08_2023_17_18
PICKUP,Jackson,MI,49201,Jasper,GA,30143,800,FIVE_BUSINESS_DAYS,680,1,2022 ford gt 500,Runs,ENCLOSED,2023-02-07,9946,Not specified,Freedom Logistics,(229) 529-4069,dispatch@freedomlogistics.us,99.5,Jackson,Atlanta - Sandy Springs - Marietta,42.259401,-84.37935,34.466286,-84.427658,02_08_2023_06_32,02_08_2023_16_24
SUV,auburn hills,MI,48326,college park,GA,30349,915,COD/COP,764,1,2022 porsche macan,Runs,ENCLOSED,2023-02-09,26413,Not specified,SSR Logistics LLC,(469) 270-7619,dispatch@ssrlogistics.com,100.0,Detroit - Warren - Livonia,Atlanta - Sandy Springs - Marietta,42.664736,-83.274612,33.62189,-84.521194,02_08_2023_06_32,02_08_2023_08_29
SUV,auburn hills,MI,48326,college park,GA,30349,915,COD/COP,764,1,2021 porsche macan,Runs,ENCLOSED,2023-02-09,26409,Not specified,SSR Logistics LLC,(469) 270-7619,dispatch@ssrlogistics.com,100.0,Detroit - Warren - Livonia,Atlanta - Sandy Springs - Marietta,42.664736,-83.274612,33.62189,-84.521194,02_08_2023_06_32,02_08_2023_08_29
CAR,auburn hills,MI,48326,college park,GA,30349,915,COD/COP,764,1,2021 porsche taycan,Runs,ENCLOSED,2023-02-09,26414,Not specified,SSR Logistics LLC,(469) 270-7619,dispatch@ssrlogistics.com,100.0,Detroit - Warren - Livonia,Atlanta - Sandy Springs - Marietta,42.664736,-83.274612,33.62189,-84.521194,02_08_2023_06_32,02_08_2023_08_29
CAR,portland,ME,04101,the villages,FL,32163,1250,COD/COP,1382,1,2011 porsche panamera,Runs,ENCLOSED,2023-02-09,1715096,"actual p/u in meredith,nh 03253.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Portland - South Portland - Biddeford,Not specified,43.660796,-70.261277,28.93,-81.95,02_08_2023_06_32,02_08_2023_14_13
CAR,Gardiner,ME,04345,Sebring,FL,33870,1200,COD/COP,1540,1,1958 chevrolet brookwood,Inop,ENCLOSED,2023-02-08,9829372,(404) 400-2852 || Please text me ,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,Not specified,Not specified,44.196526,-69.8019,27.500602,-81.382351,02_08_2023_06_32,02_08_2023_17_18
CAR,Woodbine,MD,21797,Ontario,CA,91762,1400,IMMEDIATELY,2605,1,1967 chevrolet nova,Runs,ENCLOSED,2023-02-13,DB1604,Direct Payment Zelle,DB Auto Relocation Service,(520) 591-5305,dbdrivernetwork@gmail.com,100.0,Baltimore - Towson,Riverside - San Bernardino - Ontario,39.352614,-77.077784,34.032424,-117.635293,02_08_2023_06_32,02_08_2023_17_18
CAR,Birmingham,MI,48009,Dallas,TX,75229,1200,TWO_BUSINESS_DAYS,1230,1,2023 lamborghini huracan,Runs,ENCLOSED,2023-02-06,STO,Not specified,Platinum Motor Cars,(248) 313-2800,erica@pmcdetroit.com,100.0,Detroit - Warren - Livonia,Dallas - Fort Worth - Arlington,42.545787,-83.215454,32.89286,-96.864142,02_08_2023_06_32,02_08_2023_17_18
CAR,upper marlboro,MD,20772,rosharon,TX,77583,1100,COD/COP,1461,1,2008 lexus is350,Runs,ENCLOSED,2023-02-14,240983-70811,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Washington - Arlington - Alexandria,Houston - Sugar Land - Baytown,38.781028,-76.778818,29.408696,-95.442095,02_08_2023_06_32,02_08_2023_17_18
CAR,Severn,MD,21144,Katy,TX,77494,1100,COD/COP,1476,1,2021 honda accord,Runs,ENCLOSED,2023-02-21,IB-786729,Not specified,Payless Auto Shipping LLC,(240) 207-4470,shaktiy021@gmail.com,99.7,Baltimore - Towson,Houston - Sugar Land - Baytown,39.120234,-76.68665,29.740187,-95.83018,02_08_2023_06_32,02_08_2023_17_18
CAR,Rockville,MD,20850,Springfield,IL,62703,750,COD/COP,778,1,1961 amphicar amphi,Runs,ENCLOSED,2023-02-14,Not specified,Not specified,Flemings Ultimate Garage Llc,(301) 816-1000,tony@flemingsultimategarage.com,92.6,Washington - Arlington - Alexandria,Springfield,39.08916,-77.190884,39.755006,-89.631625,02_08_2023_06_32,02_08_2023_17_18
CAR,Rockville,MD,20850,Eau Claire,WI,54701,900,COD/COP,1000,1,1976 cadillac eldorado,Runs,ENCLOSED,2023-02-07,Not specified,Not specified,Flemings Ultimate Garage Llc,(301) 816-1000,tony@flemingsultimategarage.com,92.6,Washington - Arlington - Alexandria,Eau Claire,39.08916,-77.190884,44.749683,-91.51487,02_08_2023_06_32,02_08_2023_12_47
CAR,Rockville,MD,20847,Decatur,GA,30030,375,COD/COP,648,1,2009 porsche 911,Runs,ENCLOSED,2023-02-14,10390094,Anna 404-446-3911 // Ready for pick up,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,Washington - Arlington - Alexandria,Atlanta - Sandy Springs - Marietta,39.0839,-77.1534,33.7709,-84.292375,02_08_2023_06_32,02_08_2023_17_18
PICKUP,Reisterstown,MD,21136,Phoenix,AZ,85086,1550,COD/COP,2327,1,1997 ford f-350 crew cab long bed,Runs,ENCLOSED,2023-02-07,10949122,Anna 404-446-3911 / Ready for pick up,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,Baltimore - Towson,Phoenix - Mesa - Glendale,39.485704,-76.798994,33.859694,-112.115872,02_08_2023_06_32,02_08_2023_17_18
CAR,prince frederick,MD,20678,saint helena island,SC,29920,550,COD/COP,564,1,1968 plymouth roadrunner,Inop,ENCLOSED,2023-02-09,29386878,Not specified,Travelers Auto Transport Inc,(516) 724-6888,info@travelersautotransport.com,98.4,Washington - Arlington - Alexandria,Not specified,38.508754,-76.595554,32.37773,-80.53973,02_08_2023_06_32,02_08_2023_14_00
CAR,thurmont,MD,21788,tempe,AZ,85282,1485,FIFTEEN_BUSINESS_DAYS,2245,1,2015 bmw 428i,Runs,ENCLOSED,2023-02-07,65031,HARDSIDE / LIFTGATE NEEDED ,4 Corners Transport Services,(360) 210-7665,info@fourcornerstransportservices.com,100.0,Washington - Arlington - Alexandria,Phoenix - Mesa - Glendale,39.594866,-77.423936,33.393896,-111.929062,02_08_2023_06_32,02_08_2023_17_18
CAR,Casnovia,MI,49318,Black Creek,WI,54106,400,COD/COP,232,1,2013 ford mustang,Runs,ENCLOSED,2023-02-06,13 Mustang,Not specified,"Transport Time, LLC",(770) 359-8400,roy@transporttime.com,100.0,Muskegon - Norton Shores,Appleton,43.214652,-85.825448,44.473868,-88.463944,02_08_2023_06_32,02_08_2023_09_42
SUV,center line,MI,48015,downey,CA,90241,1350,COD/COP,2289,1,2023 gmc yukon xl 4wd,Runs,ENCLOSED,2023-02-22,31075573-ee,call or text at 4157843744,Elite Auto Shipping,(516) 559-5542 x5,serge@eliteautoshipping.com,99.6,Detroit - Warren - Livonia,Los Angeles - Long Beach - Anaheim,42.479846,-83.029544,33.938979,-118.125611,02_08_2023_06_32,02_08_2023_17_18
CAR,charlotte,MI,48813,elk grove village,IL,60007,500,COD/COP,223,1,2023 chevrolet corvette,Runs,ENCLOSED,2023-02-10,108943,Not specified,Ace Logistics Group Holdings LLC,(850) 790-0280,dispatch@tigerautotransport.com,100.0,Lansing - East Lansing,Chicago - Naperville - Joliet,42.56686,-84.818996,42.011868,-87.994958,02_08_2023_06_32,02_08_2023_17_18
SUV,Hudsonville,MI,49426,Isle Of Palms,SC,29451,1000,COD/COP,977,1,2022 ford bronco,Runs,ENCLOSED,2023-02-08,Not specified,Not specified,Prince Motors,616-335-1143,tyler@princemotors.com,100.0,Grand Rapids - Wyoming,Charleston - North Charleston,42.855528,-85.882484,32.814144,-79.755352,02_08_2023_06_32,02_08_2023_17_18
CAR,horton,MI,49246,tupelo,MS,38802,1100,COD/COP,717,1,2014 chevrolet corvette c7,Runs,ENCLOSED,2023-02-13,243928,email will@acmecarshipping.com to book move,Acme Auto Shipping,(469) 464-5725 x2,kevin@acmecarshipping.com,100.0,Jackson,Not specified,42.114716,-84.51361,34.2577,-88.7034,02_08_2023_06_32,02_08_2023_17_18
CAR,highland park,MI,48203,saint charles,MO,63301,1000,THIRTY_BUSINESS_DAYS,550,1,2023 dodge charger,Runs,ENCLOSED,2023-02-11,63554ez,Not specified,EZ Transport Broker Corp,(201) 206-5983,eztransportcorp@gmail.com,99.8,Detroit - Warren - Livonia,St. Louis,42.417628,-83.105012,38.856848,-90.451614,02_08_2023_06_32,02_08_2023_10_52
CAR,Grawn,MI,49637,Sandy,UT,84092,1800,COD/COP,1700,1,1961 messerscmitt kr200,Runs,ENCLOSED,2023-02-08,MI to UT,Monday - Friday 9am - 3pm ,GR Auto GAllery LLC,(616) 706-9453,bol@grautogallery.com,99.7,Not specified,Salt Lake City,44.632786,-85.692875,40.561975,-111.80173,02_08_2023_06_32,02_08_2023_17_18
CAR,Fenton,MI,48430,Hailey,ID,83333,2055,FIVE_BUSINESS_DAYS,1852,1,1965 ford mustang fastback,Runs,ENCLOSED,2023-02-02,SHIP ENCLOSED MI to ID 20056 SR,Not specified,RunBuggy,(800) 546-9711,blueteam@runbuggy.com,99.0,Flint,Not specified,42.770416,-83.746551,43.60013,-114.251818,02_08_2023_06_32,02_08_2023_17_18
CAR,durand,MI,48429,grass valley,CA,95945,1600,COD/COP,2254,1,1965 buick gransport,Runs,ENCLOSED,2023-02-05,30470833-nt,asap 9295621214 call or text,Neptune Auto Transport LLC,(929) 758-1002,neptuneautotransportllc@gmail.com,99.3,Lansing - East Lansing,Not specified,42.896578,-84.007317,39.220195,-120.900844,02_08_2023_06_32,02_08_2023_17_18
SUV,Dexter,MI,48130,Laredo,TX,78041,1300,COD/COP,1600,1,1974 chevrolet blazer,Inop,ENCLOSED,2023-02-07,MI-TX BD private to private,Text 864-395-9277 ,A&M Transport Services LLC,(864) 395-9277,amtransportservicesllc@gmail.com,100.0,Ann Arbor,Laredo,42.349162,-83.904038,27.570571,-99.426263,02_08_2023_06_32,02_08_2023_07_45
SUV,detroit,MI,48201,venice,CA,90291,1400,COD/COP,2301,1,2020 volvo xc60,Runs,ENCLOSED,2023-02-08,257336-71611,"origin: columbia station,oh 44028",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Detroit - Warren - Livonia,Los Angeles - Long Beach - Anaheim,42.346235,-83.06056,33.994162,-118.46371,02_08_2023_06_32,02_08_2023_08_41
SUV,Detroit,MI,48202,Los Angeles,CA,90038,1900,COD/COP,2289,1,2020 land rover velar,Runs,ENCLOSED,2023-02-08,11287615,Not specified,Stars & Stripes Transportation Corp,(786) 837-7971,starsandstripescorp@gmail.com,100.0,Detroit - Warren - Livonia,Los Angeles - Long Beach - Anaheim,42.374369,-83.077528,34.089167,-118.32715,02_08_2023_06_32,02_08_2023_17_18
SUV,Detroit,MI,48202,Los Angeles,CA,90038,1500,COD/COP,2289,1,2020 land rover range rover velar,Runs,ENCLOSED,2023-02-09,text 606 669 0699 to book,Not specified,"Scotts Dispatch 4-U Service, Inc.",(866) 314-1357,dispatch@scottsautocarrier.com,99.7,Detroit - Warren - Livonia,Los Angeles - Long Beach - Anaheim,42.374369,-83.077528,34.089167,-118.32715,02_08_2023_06_32,02_08_2023_17_18
CAR,detroit,MI,48201,kingwood,TX,77339,1475,COD/COP,1289,1,1996 chevrolet caprice,Runs,ENCLOSED,2023-02-08,253211-71706,"origin: marion,oh 43302",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Detroit - Warren - Livonia,Houston - Sugar Land - Baytown,42.346235,-83.06056,30.052979,-95.22268,02_08_2023_06_32,02_08_2023_07_39
CAR,detroit,MI,48226,dothan,AL,36303,800,COD/COP,916,1,2008 bmw 5 series,Runs,ENCLOSED,2023-02-13,4240022,Not specified,Moverjet Logistics LLC,(302) 248-5115,dispatch@moverjetlogistics.com,99.5,Detroit - Warren - Livonia,Dothan,42.331084,-83.047069,31.266985,-85.418302,02_08_2023_06_32,02_08_2023_17_18
