Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time_first,Time_last
SUV,murfreesboro,TN,37127,arvada,CO,80005,1600,COD/COP,1205,1,1993 gmc typhoon,Inop,ENCLOSED,2023-02-23,1923-36619,https:shrpa.io/ci?o=1923-36619 p#855-606-1655,Sherpa Auto Transport LLC 3,(855) 606-1655,dispatch+3@sherpaautotransport.com,100.0,Nashville-Davidson - Murfreesboro - Franklin,Denver - Aurora,35.775166,-86.331116,39.856226,-105.123478,02_10_2023_06_22,02_10_2023_21_07
SUV,memphis,TN,37501,lutz,FL,33559,550,COD/COP,792,1,1978 jeep cj-5,Runs,ENCLOSED,2023-02-14,1721614,"actual p/u in florence,ms 39073.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Memphis,Tampa - St. Petersburg - Clearwater,35.1496,-90.0487,28.154743,-82.400237,02_10_2023_06_22,02_10_2023_10_02
CAR,memphis,TN,37501,las vegas,NV,89104,1400,COD/COP,1581,1,1958 plymouth 2 door,Inop,ENCLOSED,2023-02-13,259120-71737,"origin: leola,ar 72084",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Memphis,Las Vegas - Paradise,35.1496,-90.0487,36.151397,-115.10976,02_10_2023_06_22,02_10_2023_21_07
CAR,memphis,TN,38109,evans,GA,30809,500,COD/COP,523,1,2023 kia ev6,Runs,ENCLOSED,2023-02-11,1720893,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Memphis,Augusta - Richmond County,35.053833,-90.172764,33.558757,-82.154005,02_10_2023_06_22,02_10_2023_07_03
CAR,Lenoir City,TN,37771,Fort Wayne,IN,46808,650,FIFTEEN_BUSINESS_DAYS,479,1,1969 pontiac grand prix,Runs,ENCLOSED,2023-02-15,29430913,http:iTruckify.com/rmmua,Easy Auto Ship LLC,(330) 208-2431,dispatch@easyautoship.net,100.0,Knoxville,Fort Wayne,35.829463,-84.313793,41.100602,-85.180709,02_10_2023_06_22,02_10_2023_21_07
CAR,Lebanon,TN,37087,Hamilton,OH,45013,400,COD/COP,278,1,2005 mitsubishi lancer,Runs,ENCLOSED,2023-02-14,KJSHP5H5K0-2-6,Not specified,Marvel Auto Transport LLC,(888) 231-7003,shannonrjenkins111@gmail.com,100.0,Nashville-Davidson - Murfreesboro - Franklin,Cincinnati - Middletown,36.278882,-86.27368,39.419776,-84.649132,02_10_2023_06_22,02_10_2023_14_07
CAR,LAWRENCEBURG,TN,38464,FRANKLIN,TN,37067,200,TWO_BUSINESS_DAYS,75,1,2022 lamborghini huracan spyder,Runs,ENCLOSED,2023-02-09,BS91858,Not specified,Blue Star Auto Movers,(954) 717-9884,dtorres@bluestarautomovers.com,99.9,Not specified,Nashville-Davidson - Murfreesboro - Franklin,35.275894,-87.404629,35.908356,-86.777932,02_10_2023_06_22,02_10_2023_08_18
CAR,Knoxville,TN,37922,Broomfield,CO,80023,1050,FIFTEEN_BUSINESS_DAYS,1338,1,2022 porsche 911,Runs,ENCLOSED,2023-02-11,38928,Not specified,Beacon Shipping Logistics,(401) 525-0654,dispatch@bslusa.com,100.0,Knoxville,Denver - Aurora,35.856007,-84.100953,39.971644,-105.015644,02_10_2023_06_22,02_10_2023_11_25
SUV,Hurricane Mills,TN,37078,Fort Lauderdale,FL,33304,1200,TEN_BUSINESS_DAYS,947,1,2022 bentley bentayga,Runs,ENCLOSED,2023-02-14,11330908,Pickup Tuesday 2/14,ShipYourCarNow LLC,(917) 933-5723,cdfdtest@shipyourcarnow.com,99.8,Not specified,Miami - Fort Lauderdale - Pompano Beach,35.928568,-87.756789,26.137655,-80.123016,02_10_2023_06_22,02_10_2023_09_54
CAR,Harrison,TN,37341,Palm Beach Gardens,FL,33410,500,IMMEDIATELY,717,1,2021 mercedes-benz cls 53,Runs,ENCLOSED,2023-02-13,CXW 0119,text only 312 970 9878,Alpha Trans Services Inc  1,(773) 717-5521,dispatchalphatrans@gmail.com,99.4,Chattanooga,Miami - Fort Lauderdale - Pompano Beach,35.21521,-85.086251,26.845719,-80.085858,02_10_2023_06_22,02_10_2023_17_20
SUV,burleson,TX,76028,laguna beach,CA,92651,950,COD/COP,1414,1,2018 mercedes-benz g-class,Runs,ENCLOSED,2023-02-13,1719786,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Dallas - Fort Worth - Arlington,Los Angeles - Long Beach - Anaheim,32.531012,-97.306059,33.545128,-117.776058,02_10_2023_06_22,02_10_2023_11_25
CAR,Carrollton,TX,75006,Lowell,AR,72745,420,TWO_BUSINESS_DAYS,345,1,2011 ferrari 458,Runs,ENCLOSED,2023-02-10,Not specified,Text Adiana (314) 445-7003,RP Exotics,(314) 614-8644,parker@rpexotics.com,100.0,Dallas - Fort Worth - Arlington,Fayetteville - Springdale - Rogers,32.951364,-96.891487,36.24712,-94.111849,02_10_2023_06_22,02_10_2023_10_34
CAR,Carrollton,TX,75006,Solana Beach,CA,92075,1000,TWO_BUSINESS_DAYS,1378,1,1955 chevrolet convertible,Runs,ENCLOSED,2023-02-13,1961,Not specified,BHJ Trading Inc,(313) 802-8388,bhjtradinginc@gmail.com,100.0,Dallas - Fort Worth - Arlington,San Diego - Carlsbad - San Marcos,32.951364,-96.891487,32.992166,-117.257113,02_10_2023_06_22,02_10_2023_15_52
CAR,carrollton,TX,75006,Guntersville,AL,35976,600,TWO_BUSINESS_DAYS,725,1,2015 bmw i8,Runs,ENCLOSED,2023-02-10,1974,Not specified,BHJ Trading Inc,(313) 802-8388,bhjtradinginc@gmail.com,100.0,Dallas - Fort Worth - Arlington,Not specified,32.951364,-96.891487,34.335984,-86.310172,02_10_2023_06_22,02_10_2023_09_23
CAR,fort worth,TX,76111,henderson,NV,89015,800,COD/COP,1179,1,2017 harley davidson dyna lowrider s,Runs,ENCLOSED,2023-02-14,30132,have contract full pmt 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,Dallas - Fort Worth - Arlington,Las Vegas - Paradise,32.778551,-97.300725,36.011129,-114.949676,02_10_2023_06_22,02_10_2023_21_07
CAR,Euless,TX,76040,Akron,OH,44310,800,COD/COP,1192,1,2019 mercedes-benz mercedes-amg s-class coupe,Runs,ENCLOSED,2023-02-10,Manheim Dallas-Fort Worth TO AKRON,CALL OR TEXT SE 330-243-7337,Perfect Auto Collection,(330) 243-7337,perfectautogrp@gmail.com,97.2,Dallas - Fort Worth - Arlington,Akron,32.816483,-97.107439,41.105854,-81.497568,02_10_2023_06_22,02_10_2023_08_06
CAR,el paso,TX,79902,redmond,WA,98052,900,COD/COP,1703,1,2022 honda accord hybrid sport sedan,Runs,ENCLOSED,2023-02-24,1379167,ach or net 20,Reindeer Logistics LLC,(800) 548-4020,stephen.mackay@reindeerauto.com,99.4,El Paso,Seattle - Tacoma - Bellevue,31.786128,-106.495968,47.680496,-122.120938,02_10_2023_06_22,02_10_2023_21_07
CAR,dallas,TX,75254,worcester,MA,01601,1050,COD/COP,1736,1,2022 nissan kicks,Runs,ENCLOSED,2023-02-13,1718442,"actual del in saco,me 04072.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Dallas - Fort Worth - Arlington,Worcester,32.946397,-96.799501,42.2627,-71.8028,02_10_2023_06_22,02_10_2023_10_02
SUV,dallas,TX,75219,washoe valley,NV,89704,1300,COD/COP,1733,1,2020 audi sq8,Runs,ENCLOSED,2023-02-15,1714687,call/text 224-300-5380,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Dallas - Fort Worth - Arlington,Reno - Sparks,32.805428,-96.814226,39.252704,-119.781782,02_10_2023_06_22,02_10_2023_21_07
CAR,dallas,TX,75204,beaverton,OR,97003,1100,COD/COP,2143,1,2017 honda accord,Runs,ENCLOSED,2023-02-15,1719189,"actual del in boise,id 83716.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Dallas - Fort Worth - Arlington,Portland - Vancouver - Hillsboro,32.801944,-96.787577,45.503528,-122.865385,02_10_2023_06_22,02_10_2023_21_07
CAR,dallas,TX,75254,saco,ME,04072,1050,COD/COP,1860,1,2022 nissan kicks,Runs,ENCLOSED,2023-02-13,1688491,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Dallas - Fort Worth - Arlington,Portland - South Portland - Biddeford,32.946397,-96.799501,43.534032,-70.461988,02_10_2023_06_22,02_10_2023_10_37
CAR,dallas,TX,75208,Duluth,MN,55803,1150,COD/COP,1199,1,2021 ford mustang,Runs,ENCLOSED,2023-02-12,37437-jl delivery zip code 56649,813-454-3960 text only ,Andrew Auto Transport,(888) 888-8888,dispatch@andrewautotransport.com,100.0,Dallas - Fort Worth - Arlington,Duluth,32.751471,-96.838668,47.015552,-92.088295,02_10_2023_06_22,02_10_2023_21_07
CAR,Dallas,TX,75225,Englewood,CO,80110,1200,COD/COP,789,1,1955 mercedes-benz 190 sl,Runs,ENCLOSED,2023-02-14,Farland Merc. 500k insurance,Dispatch 786.873.6831,Touchless Concepts LLC,(786) 873-6831,crossroads_transport_1@yahoo.com,100.0,Dallas - Fort Worth - Arlington,Denver - Aurora,32.863466,-96.791739,39.649278,-105.011248,02_10_2023_06_22,02_10_2023_21_07
CAR,franklin,TN,37064,san diego,CA,92101,1350,COD/COP,2023,1,2023 polaris rzr + 5 spare tires,Runs,ENCLOSED,2023-02-16,1720963,"p/u in union city,tn 38261.del in yuma,az 85365.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Nashville-Davidson - Murfreesboro - Franklin,San Diego - Carlsbad - San Marcos,35.883237,-86.961133,32.719907,-117.180528,02_10_2023_06_22,02_10_2023_10_02
CAR,Dallas,TX,75204,Boise,ID,83716,1000,COD/COP,1697,1,2017 honda accord,Runs,ENCLOSED,2023-02-16,10509815,Not specified,Massrec LLC,(941) 260-3075,info@holyshipping.net,99.6,Dallas - Fort Worth - Arlington,Boise City - Nampa,32.801944,-96.787577,43.464848,-115.97638,02_10_2023_06_22,02_10_2023_21_07
CAR,corpus christi,TX,78401,marion,IL,62959,1150,COD/COP,979,1,2023 chevrolet corvette,Runs,ENCLOSED,2023-02-15,1719173,"actual p/u in mercedes,tx 78570.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Corpus Christi,Not specified,27.795581,-97.3994,37.722908,-88.87762,02_10_2023_06_22,02_10_2023_14_04
CAR,Corpus Christi,TX,78414,Pinellas Park,FL,33781,1000,COD/COP,1220,1,2001 honda s2000,Runs,ENCLOSED,2023-02-23,S2000-ENCL - Text Only 913-215-3113 Ready 02-23,Text Only 913-215-3113 ENCLOSED ONLY,airRyd LLC,(913) 215-3113,customerservice@airryd.com,100.0,Corpus Christi,Tampa - St. Petersburg - Clearwater,27.664568,-97.368114,27.840702,-82.716176,02_10_2023_06_22,02_10_2023_21_07
CAR,corpus christi,TX,78401,saint louis,MO,63101,1150,COD/COP,1043,1,2023 chevrolet corvette,Runs,ENCLOSED,2023-02-15,1719174,"p/u in mercedes,tx 78570.del in marion,il 62959.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Corpus Christi,St. Louis,27.795581,-97.3994,38.631372,-90.192381,02_10_2023_06_22,02_10_2023_14_04
CAR,Conroe,TX,77304,Hermiston,OR,97838,1550,COD/COP,2040,1,1970 ford mustang,Runs,ENCLOSED,2023-02-10,27849559,http:iTruckify.com/dg2m4 kevin 270-570-5265 call/text,All Coast Auto Transport,(561) 288-6260,allcoastauto@hotmail.com,99.9,Houston - Sugar Land - Baytown,Not specified,30.321756,-95.52217,45.834575,-119.344204,02_10_2023_06_22,02_10_2023_10_21
CAR,conroe,TX,77302,temecula,CA,92591,700,COD/COP,1541,1,2017 ford shelby,Runs,ENCLOSED,2023-02-14,146985,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Houston - Sugar Land - Baytown,Riverside - San Bernardino - Ontario,30.223954,-95.365004,33.527942,-117.101918,02_10_2023_06_22,02_10_2023_17_04
CAR,conroe,TX,77302,bellmore,NY,11710,900,COD/COP,1665,1,1966 shelby cobra,Runs,ENCLOSED,2023-02-10,1719554,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Houston - Sugar Land - Baytown,New York - Northern New Jersey - Long Island,30.223954,-95.365004,40.673658,-73.537939,02_10_2023_06_22,02_10_2023_14_58
CAR,Conroe,TX,77385,Overland Park,KS,66224,625,TEN_BUSINESS_DAYS,687,1,2015 aston martin vantage   [[ txt 4 load 24/7--9545197491 ]],Runs,ENCLOSED,2023-02-13,11303956,[[ TEXT 4 load 24/7 ]] 9545197491 or www.dlr-trans.info/E1,ShipYourCarNow LLC,(917) 933-5723,cdfdtest@shipyourcarnow.com,99.8,Houston - Sugar Land - Baytown,Kansas City,30.19297,-95.416012,38.860254,-94.628632,02_10_2023_06_22,02_10_2023_21_07
SUV,College Station,TX,77840,Phoenix,AZ,85021,650,COD/COP,1124,1,2022 nissan rogue,Runs,ENCLOSED,2023-02-10,10619304,Anna: 714-783-7105,HS Logistics,(714) 786-6653,info@hslogistics.org,93.6,College Station - Bryan,Phoenix - Mesa - Glendale,30.607913,-96.323978,33.560458,-112.093686,02_10_2023_06_22,02_10_2023_21_07
SUV,China Spring,TX,76633,Dallas,TX,75220,400,TEN_BUSINESS_DAYS,115,1,1990 land rover defender d110,Runs,ENCLOSED,2023-02-09,11313430,pls text 5618002836,ShipYourCarNow LLC,(917) 933-5723,cdfdtest@shipyourcarnow.com,99.8,Waco,Dallas - Fort Worth - Arlington,31.67167,-97.332987,32.862268,-96.870878,02_10_2023_06_22,02_10_2023_07_47
CAR,dallas,TX,75204,boise,ID,83716,1100,COD/COP,1697,1,2017 honda accord,Runs,ENCLOSED,2023-02-15,1698735,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Dallas - Fort Worth - Arlington,Boise City - Nampa,32.801944,-96.787577,43.464848,-115.97638,02_10_2023_06_22,02_10_2023_21_07
CAR,Fort Worth,TX,76137,Goliad,TX,77963,450,COD/COP,327,1,1949 mercury monterey lead sled,Runs,ENCLOSED,2023-02-09,11326065,Text Ethan (918)-894-6076 CASH ON DELIVERY,ASAP Transport Solutions LLC,(800) 757-1178,billing@asaptransportsolutions.com,100.0,Dallas - Fort Worth - Arlington,Victoria,32.852106,-97.288062,28.657078,-97.466124,02_10_2023_06_22,02_10_2023_08_51
PICKUP,Carthage,TN,37030,Bismarck,ND,58501,1250,TWO_BUSINESS_DAYS,1294,1,1980 gmc c10 short box whl drive,Runs,ENCLOSED,2023-02-10,23072,Not specified,Old Thirty Transport LLC,(651) 357-6330,greg@fastcarmoves.net,100.0,Nashville-Davidson - Murfreesboro - Franklin,Bismarck,36.27431,-85.9718,46.822464,-100.718953,02_10_2023_06_22,02_10_2023_11_12
CAR,Brentwood,TN,37027,Montgomery,AL,36111,300,TWO_BUSINESS_DAYS,274,1,2022 porsche panamera,Runs,ENCLOSED,2023-02-09,JS45450,Dealer to private ask for Matt 774-855-1473,JS Transport Services Inc. 1,(888) 909-4550,info@jstransportservices.com,100.0,Nashville-Davidson - Murfreesboro - Franklin,Montgomery,36.001592,-86.780676,32.340714,-86.267264,02_10_2023_06_22,02_10_2023_10_24
CAR,troy,PA,16947,gallatin,TN,37066,1200,COD/COP,796,1,2001 chevrolet camaro,Runs,ENCLOSED,2023-02-18,r564210,call or request online: v2d&period;io/1nr5ik,RoadRunner Auto Transport,(516) 605-2666,dispatch@v2logistics.com,99.9,Not specified,Nashville-Davidson - Murfreesboro - Franklin,41.767924,-76.75094,36.388013,-86.46087,02_10_2023_06_22,02_10_2023_21_07
CAR,Shippingport,PA,15077,Highland,MI,48357,550,IMMEDIATELY,301,1,2014 chevrolet corvette,Runs,ENCLOSED,2023-02-13,11328355,"Return Trip Available
text 7272567829",Simple Car Shipping LLC,(727) 256-7829,drew@simplecarshipping.com,99.0,Pittsburgh,Detroit - Warren - Livonia,40.634067,-80.413714,42.652416,-83.641182,02_10_2023_06_22,02_10_2023_14_04
CAR,Schwenksville,PA,19473,Englewood,FL,34223,850,COD/COP,1146,1,2022 polaris slingshot,Runs,ENCLOSED,2023-02-09,4250245,8134303430 ASAP. https://link.truecarriers.com/2eXd,True Carrier LLC,(813) 213-3545,dispatch@truecarriers.com,99.9,Philadelphia - Camden - Wilmington,North Port - Bradenton - Sarasota,40.255362,-75.48157,26.978678,-82.366384,02_10_2023_06_22,02_10_2023_07_53
SUV,presto,PA,15142,naples,FL,34103,1030,COD/COP,1169,1,2022 lexus rx 350,Runs,ENCLOSED,2023-02-17,1604684,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Pittsburgh,Naples - Marco Island,40.384656,-80.116712,26.191556,-81.804294,02_10_2023_06_22,02_10_2023_13_00
CAR,Pittsburgh,PA,15290,Los Angeles,CA,90052,1600,COD/COP,2472,1,1977 pontiac trans am,Runs,ENCLOSED,2023-02-09,027990-GAT  747-800-9079,"Actual Vandergrift,PA to Albuquerque,NM 818-309-1374",Global Auto Transportation,(818) 476-5005,info@globalautotransportation.com,100.0,Pittsburgh,Los Angeles - Long Beach - Anaheim,40.4422,-79.9944,34.0522,-118.2429,02_10_2023_06_22,02_10_2023_09_47
SUV,pittsburgh,PA,15202,venice,CA,90291,1550,COD/COP,2453,1,2020 volvo xc60,Runs,ENCLOSED,2023-02-09,257336-71610,"origin: columbia station,oh 44028",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Pittsburgh,Los Angeles - Long Beach - Anaheim,40.50683,-80.077026,33.994162,-118.46371,02_10_2023_06_22,02_10_2023_08_18
CAR,pittsburgh,PA,15202,kelso,WA,98626,1500,COD/COP,2607,1,2011 chevrolet corvette,Runs,ENCLOSED,2023-02-13,259608-72292,"origin: massillon,oh 44646",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Pittsburgh,Longview,40.50683,-80.077026,46.142133,-122.774797,02_10_2023_06_22,02_10_2023_09_47
CAR,Pittsburgh,PA,15238,Warren,MI,48088,500,COD/COP,306,1,1973 ford mustang  4 spd manual transmission,Runs,ENCLOSED,2023-02-09,PLEASE TEXT 317-999-8176 for dispatch,ENCLOSED ONLY,Eclipse Auto Transport LLC,(317) 999-8176,joaniedevaney@gmail.com,99.9,Pittsburgh,Detroit - Warren - Livonia,40.535644,-79.872766,42.515378,-82.984401,02_10_2023_06_22,02_10_2023_21_07
CAR,philadelphia,PA,19131,redlands,CA,92373,1250,COD/COP,2672,1,2015 mercedes-benz c-class,Runs,ENCLOSED,2023-02-17,1720809,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Philadelphia - Camden - Wilmington,Riverside - San Bernardino - Ontario,39.98925,-75.221153,33.999085,-117.148994,02_10_2023_06_22,02_10_2023_14_42
CAR,Philadelphia,PA,19120,Houston,TX,77025,845,COD/COP,1576,1,2020 chevrolet corvette,Runs,ENCLOSED,2023-02-10,9252582,Emily||470-968-9036|| ready for pickup,USA Carship Inc,(404) 835-7997,info@usacarship.com,97.0,Philadelphia - Camden - Wilmington,Houston - Sugar Land - Baytown,40.03331,-75.117491,29.679892,-95.43108,02_10_2023_06_22,02_10_2023_21_07
SUV,philadelphia,PA,19099,castle rock,CO,80108,900,COD/COP,1716,1,2020 infiniti qx50,Runs,ENCLOSED,2023-02-06,30461971-ob,calltext 610 674 0447 b2p,Ocean Blue Logistics,(302) 206-2686,info@oceanbluego.com,99.2,Philadelphia - Camden - Wilmington,Denver - Aurora,39.9524,-75.1642,39.442203,-104.84443,02_10_2023_06_22,02_10_2023_21_07
CAR,Philadelphia,PA,19019,Aurora,IL,60506,800,COD/COP,801,1,2004 mazda rx-8,Runs,ENCLOSED,2023-02-15,11317570,pick up in new cumberland pa 17070,Lepke Auto Transport Inc.,(312) 733-3478,tobias@lepkeautotrans.com,99.9,Philadelphia - Camden - Wilmington,Chicago - Naperville - Joliet,39.9525,-75.1644,41.768516,-88.376714,02_10_2023_06_22,02_10_2023_21_07
CAR,pennsburg,PA,18073,bunn,NC,27508,325,COD/COP,435,1,2008 mercedes-benz 300,Runs,ENCLOSED,2023-01-15,30454277-ug,call or text 786-785-7476,United Global Assets Inc,(786) 785-7009,mywaydhighway91@live.com,99.2,Philadelphia - Camden - Wilmington,Raleigh - Cary,40.387285,-75.482917,35.959052,-78.247241,02_10_2023_06_22,02_10_2023_21_07
CAR,orrtanna,PA,17353,myrtle beach,SC,29588,300,COD/COP,513,1,2020 vanderhall venice,Runs,ENCLOSED,2023-02-13,3984728-at,ready feb 13th,Ultimate Transport 123,(888) 885-9123 x3,dispatch@ultimatetransport123.com,100.0,Not specified,Myrtle Beach - Conway - North Myrtle Beach,39.891448,-77.374615,33.677688,-79.028938,02_10_2023_06_22,02_10_2023_21_07
CAR,newtown square,PA,19073,tallahassee,FL,32312,1200,COD/COP,1017,1,2014 porsche 911 turbo s,Runs,ENCLOSED,2023-02-17,371763,2 day quick pay call/text 954-246-3732,Nationwide Transport Services LLC,(754) 732-0333,central@nationwidetransportservices.com,100.0,Philadelphia - Camden - Wilmington,Tallahassee,39.984018,-75.436288,30.579714,-84.2056,02_10_2023_06_22,02_10_2023_21_07
PICKUP,Monongahela,PA,15063,Katy,TX,77493,1500,COD/COP,1356,1,1968 chevy c10,Runs,ENCLOSED,2023-02-13,Jason c10,Dispatch 7867.873.6831,Touchless Concepts LLC,(786) 873-6831,crossroads_transport_1@yahoo.com,100.0,Pittsburgh,Houston - Sugar Land - Baytown,40.205064,-79.925743,29.85739,-95.83253,02_10_2023_06_22,02_10_2023_09_04
CAR,Mechanicsburg,PA,17050,Mountain View,CA,94040,1800,COD/COP,2802,1,2020 porsche taycan,Runs,ENCLOSED,2023-02-14,11213523,"Text ?(754) 223-9567 *Company name, PU and DO dates*","Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Harrisburg - Carlisle,San Jose - Sunnyvale - Santa Clara,40.246976,-77.023234,37.384756,-122.087712,02_10_2023_06_22,02_10_2023_09_04
CAR,Martinsburg,PA,16662,Nevada,TX,75173,1300,COD/COP,1305,1,1976 chevrolet corvette,Runs,ENCLOSED,2023-02-10,Po-1002,Not specified,1Dwyer Logistics,(772) 446-3018,1dwyerlogistic@gmail.com,100.0,Altoona,Dallas - Fort Worth - Arlington,40.270558,-78.31054,33.041919,-96.39347,02_10_2023_06_22,02_10_2023_21_07
CAR,Manheim,PA,17545,Saint Charles,MO,63303,1800,TEN_BUSINESS_DAYS,831,1,2023 chevrolet corvette,Runs,ENCLOSED,2023-02-09,26665    $242K (liftgate only),must group text 334.791.8520 & 334.685.1741,Culver Carriers Brokerage LLC,(334) 698-0010,culvercarriers@yahoo.com,99.8,Lancaster,St. Louis,40.169738,-76.438133,38.73738,-90.532513,02_10_2023_06_22,02_10_2023_21_07
