Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time_first,Time_last
CAR,Raynham,MA,02767,Richmond,CA,94804,2100,COD/COP,3109,1,2022 dodge challenger,Runs,ENCLOSED,2023-01-24,201773 from dealership,pay to carrier with ECHECK or companycheck QUICKPAY,Easy Car Shipping,(714) 888-4072,dispatch@easycarshipping.com,100.0,Providence - New Bedford - Fall River,San Francisco - Oakland - Fremont,41.938566,-71.058468,37.924272,-122.344349,01_24_2023_17_10,01_25_2023_08_59
SUV,rowley,MA,01969,san antonio,TX,78253,1530,COD/COP,2098,1,2012 cadillac cts-v wagon,Runs,ENCLOSED,2023-01-24,UP20318,Not specified,Tempus Logix,(818) 942-7020,dispatchtempuslogix@gmail.com,100.0,Boston - Cambridge - Quincy,San Antonio - New Braunfels,42.717874,-70.895394,29.471996,-98.796976,01_24_2023_17_10,01_24_2023_17_12
CAR,rowley,MA,01969,haskell,TX,79521,1700,COD/COP,1947,1,1957 ford thuderbird,Runs,ENCLOSED,2023-01-24,30409482-nc,we have contract,National Car Shipping,(954) 415-6200,justinbhealth@gmail.com,96.9,Boston - Cambridge - Quincy,Not specified,42.717874,-70.895394,33.178152,-99.654618,01_24_2023_17_10,01_24_2023_17_12
CAR,Rowley,MA,01969,Haskell,TX,79521,1601,TEN_BUSINESS_DAYS,1947,1,1957 ford thunderbird,Runs,ENCLOSED,2023-01-24,Ready Today 1-24! It does run and drive real order,Not specified,American Auto Transfers LLC,(408) 418-2921,amautotransfers14@gmail.com,99.8,Boston - Cambridge - Quincy,Not specified,42.717874,-70.895394,33.178152,-99.654618,01_24_2023_17_10,01_24_2023_17_12
SUV,Rutland,MA,01543,Aurora,CO,80019,1500,FIFTEEN_BUSINESS_DAYS,1941,1,1971 toyota fj40,Runs,ENCLOSED,2023-02-01,8647-CJ,Must Deliver on Wednesday 2/8 Only  ,Executive Auto Transport LLC,(774) 304-1197,executive.autotrans@gmail.com,99.9,Worcester,Denver - Aurora,42.383117,-71.961566,39.781236,-104.711041,01_24_2023_17_10,01_25_2023_15_58
CAR,springfield,MA,01109,dayton,OH,45458,650,COD/COP,771,1,1993 ford mustang,Runs,ENCLOSED,2023-01-26,30569155-uf,no comment,United Freeway Transportation LLC,(610) 756-7472,uftransportation2021@gmail.com,99.8,Springfield,Dayton - Kettering,42.118748,-72.549032,39.599287,-84.163593,01_24_2023_17_10,01_25_2023_08_28
CAR,Springfield,MA,01101,Spokane,WA,99201,2500,TWO_BUSINESS_DAYS,2709,1,2012 chevrolet caprice,Inop,ENCLOSED,2023-01-23,RD48869,"Actual PU OXFORD, CT 06478 DEL CHENEY, WA 99004",RCG Logistics LLC 1,(916) 573-6599,ship@rcglogistics.com,100.0,Springfield,Spokane,42.105696,-72.598079,47.664781,-117.437532,01_24_2023_17_10,01_25_2023_15_58
CAR,Watertown,MA,02472,Littleton,CO,80129,1700,COD/COP,1982,1,2015 hyundai sonata,Runs,ENCLOSED,2023-01-27,CH0018,Please text me at (323) 622-1406 Take care when driving! ,Alpha One Dispatch Inc,(323) 471-1612,info@alphaonedispatch.com,100.0,Boston - Cambridge - Quincy,Denver - Aurora,42.372094,-71.178567,39.542306,-105.010866,01_24_2023_17_10,01_25_2023_15_58
CAR,Wayland,MA,01778,South Jordan,UT,84095,1800,COD/COP,2367,1,2019 rolls-royce wraith,Runs,ENCLOSED,2023-01-23,Not specified,Not specified,Wholesale Luxury Autos LLC,(949) 630-5958,wholesaleluxuryautos@gmail.com,100.0,Boston - Cambridge - Quincy,Salt Lake City,42.36119,-71.362933,40.55938,-111.982416,01_24_2023_17_10,01_24_2023_17_10
CAR,wenham,MA,01984,conway,SC,29526,1200,COD/COP,883,1,2001 chevrolet corvette,Runs,ENCLOSED,2023-02-07,29699,have contract down pmt 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,Boston - Cambridge - Quincy,Myrtle Beach - Conway - North Myrtle Beach,42.601974,-70.872882,33.870176,-78.984769,01_24_2023_17_10,01_25_2023_15_58
CAR,West Townsend,MA,01474,Conroe,TX,77301,2000,TWO_BUSINESS_DAYS,1849,1,1968 plymouth roadrunner,Runs,ENCLOSED,2023-01-30,23-1073 Del on or after 2/3,Not specified,"American Auto Transporters, Inc",(800) 800-2580,info@shipcar.com,100.0,Boston - Cambridge - Quincy,Houston - Sugar Land - Baytown,42.66967,-71.743376,30.303958,-95.431288,01_24_2023_17_10,01_24_2023_17_12
CAR,worcester,MA,01601,folsom,CA,95630,1850,COD/COP,2967,1,1950 mercury monterey,Runs,ENCLOSED,2023-01-26,1707890,"actual p/u in buffalo,ny 14221.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Worcester,Sacramento - Arden-Arcade - Roseville,42.2627,-71.8028,38.664532,-121.145,01_24_2023_17_10,01_25_2023_10_03
CAR,annapolis,MD,21401,charlotte,NC,28203,700,COD/COP,432,1,1999 porsche boxster,Runs,ENCLOSED,2023-01-24,1709539,"actual p/u in millsboro,de 19966.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Baltimore - Towson,Charlotte - Gastonia - Rock Hill,38.99339,-76.546985,35.208484,-80.858125,01_24_2023_17_10,01_24_2023_17_12
CAR,ashton,MD,20861,elizabeth city,NC,27909,550,COD/COP,265,1,1957 chevrolet bel air,Runs,ENCLOSED,2023-01-21,29702,have contract down pmt 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,Washington - Arlington - Alexandria,Not specified,39.149122,-76.99134,36.317064,-76.27538,01_24_2023_17_10,01_25_2023_14_33
SUV,Lexington,MA,02421,Scranton,PA,18508,800,COD/COP,290,1,2020 rolls-royce cullinan,Runs,ENCLOSED,2023-01-24,MA-PA LF-IHY,Please Text 201-443-6442,Isy1 LLC,(857) 222-7565,isy1.ocean@gmail.com,100.0,Boston - Cambridge - Quincy,Scranton - Wilkes-Barre,42.443014,-71.234851,41.450022,-75.653594,01_24_2023_17_10,01_24_2023_17_12
CAR,lawrence,MA,01843,houston,TX,77055,1800,COD/COP,1875,1,2023 bmw m4,Runs,ENCLOSED,2023-01-25,Not specified,looking for 2 car enclosed trailer for this unit,Redline Motor Group LLC,(774) 287-1881,zeeshan.mushtaq1@gmail.com,100.0,Boston - Cambridge - Quincy,Houston - Sugar Land - Baytown,42.691573,-71.161102,29.804863,-95.49158,01_24_2023_17_10,01_25_2023_09_38
SUV,Lawrence,MA,01843,Northbrook,IL,60062,1600,COD/COP,1023,1,2017 mercedes-benz g65amg,Runs,ENCLOSED,2023-01-24,G65AMG  Call/text 2242544406,text 2242544406,Auto Fury LLC,(847) 773-0062,cars@autofuryllc.com,100.0,Boston - Cambridge - Quincy,Chicago - Naperville - Joliet,42.691573,-71.161102,42.119974,-87.840922,01_24_2023_17_10,01_25_2023_09_54
CAR,holden,MA,01520,pompano beach,FL,33063,750,COD/COP,1437,1,2113 mercedes-benz sl 550,Runs,ENCLOSED,2023-01-12,30454964-ug,call or text 786-785-7476,United Global Assets Inc,(786) 785-7009,mywaydhighway91@live.com,100.0,Worcester,Miami - Fort Lauderdale - Pompano Beach,42.333798,-71.853266,26.252183,-80.209765,01_24_2023_17_10,01_25_2023_15_58
CAR,hubertus,WI,53033,fallon,NV,89406,1850,COD/COP,1948,1,1966 chevrolet chevelle,Runs,ENCLOSED,2023-01-27,1709935,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Milwaukee - Waukesha - West Allis,Not specified,43.239473,-88.261312,39.537984,-118.343593,01_24_2023_17_10,01_25_2023_11_04
SUV,la crosse,WI,54601,tucson,AZ,85747,1000,COD/COP,1699,1,2023 jeep wrangler 4dr 4wd,Runs,ENCLOSED,2023-01-30,30528765-sf,asapcall me,SAFE AUTO TRUCKING LLC,(610) 871-7777,safeautotruckingcd@gmail.com,100.0,La Crosse,Tucson,43.795456,-91.153796,32.098451,-110.730798,01_24_2023_17_10,01_25_2023_15_58
CAR,milwaukee,WI,53211,superior,CO,80027,1300,COD/COP,1059,1,1987 mazda rx-7,Runs,ENCLOSED,2023-01-24,1675410,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Milwaukee - Waukesha - West Allis,Boulder,43.081652,-87.890288,39.957005,-105.157764,01_24_2023_17_10,01_25_2023_08_37
CAR,Milwaukee,WI,53203,Mesa,AZ,85201,1600,FIVE_BUSINESS_DAYS,1766,1,2023 tesla model s,Runs,ENCLOSED,2023-01-31,SJ- ENC,Call or Text Steve (224)707-4065,Guardian Auto Transport LLC,(224) 707-4076,dispatch@guardianautotransport.com,100.0,Milwaukee - Waukesha - West Allis,Phoenix - Mesa - Glendale,43.037676,-87.915168,33.443238,-111.85532,01_24_2023_17_10,01_25_2023_15_58
SUV,milwaukee,WI,53233,punta gorda,FL,33950,1350,COD/COP,1361,1,2022 bmw x6,Runs,ENCLOSED,2023-01-27,5oy-48994-1,"pul: rhinelander,wi 54501 del: punta gorda,fl 33950",SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Milwaukee - Waukesha - West Allis,Punta Gorda,43.03586,-87.93299,26.912444,-82.03396,01_24_2023_17_10,01_25_2023_15_58
SUV,milwaukee,WI,53209,raleigh,NC,27604,700,COD/COP,911,1,2014 jeep wrangler,Runs,ENCLOSED,2023-01-30,3973032-at,ready jan 30th,Ultimate Transport 123,(888) 885-9123 x3,dispatch@ultimatetransport123.com,100.0,Milwaukee - Waukesha - West Allis,Raleigh - Cary,43.14093,-87.941696,35.816936,-78.563843,01_24_2023_17_10,01_25_2023_15_58
SUV,rhinelander,WI,54501,punta gorda,FL,33950,1350,COD/COP,1620,1,2022 bmw x6,Runs,ENCLOSED,2023-01-27,5oy-48994,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Not specified,Punta Gorda,45.674802,-89.345692,26.912444,-82.03396,01_24_2023_17_10,01_25_2023_15_58
CAR,saint francis,WI,53235,franklin,IN,46131,400,COD/COP,295,1,2016 dodge charger,Runs,ENCLOSED,2023-01-27,55720,Not specified,Coast to Coast Auto Transport,(480) 360-1265,dispatch@coasttocoastauto.com,100.0,Milwaukee - Waukesha - West Allis,Indianapolis - Carmel,42.97297,-87.871975,39.48279,-86.057811,01_24_2023_17_10,01_25_2023_10_48
CAR,stratford,WI,54484,jefferson city,TN,37760,700,COD/COP,861,1,1965 ford mustang,Runs,ENCLOSED,2023-02-01,35020288,Not specified,Dukes Auto Inc,(516) 946-9347,theautoshippers@hotmail.com,99.8,Wausau,Morristown,44.799904,-90.07316,36.100184,-83.452295,01_24_2023_17_10,01_25_2023_15_58
CAR,superior,WI,54880,river oaks,TX,76114,1100,COD/COP,1130,1,1956 ford customline,Runs,ENCLOSED,2023-01-31,1709544,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Duluth,Dallas - Fort Worth - Arlington,46.582901,-92.117275,32.77784,-97.398652,01_24_2023_17_10,01_24_2023_17_12
CAR,Verona,WI,53593,Green Bay,WI,54302,366,COD/COP,163,1,2006 chevrolet hhr,Runs,ENCLOSED,2023-02-06,22-49440,copy link>>>  https://shipez.us/WqeM0    >>>text(305) 833-75,Freedom Auto Transport LLC,(954) 320-0330,dispatch@freedomautotransport.com,100.0,Madison,Green Bay,42.994872,-89.567738,44.505506,-87.967989,01_24_2023_17_10,01_25_2023_15_58
CAR,baltimore,MD,21222,chicago,IL,60605,700,COD/COP,714,1,2005 toyota corolla 4dr sdn (natl),Runs,ENCLOSED,2023-01-24,1379273,ach or net 20,Reindeer Logistics LLC,(800) 548-4020,stephen.mackay@reindeerauto.com,99.5,Baltimore - Towson,Chicago - Naperville - Joliet,39.257662,-76.495098,41.864665,-87.619992,01_24_2023_17_10,01_24_2023_17_12
CAR,Verona,WI,53593,Green Bay,WI,54301,350,COD/COP,155,1,2006 chevrolet hhr,Runs,ENCLOSED,2023-02-06,22-45600,https://shipez.us/5eOvF,Freedom Auto Transport LLC,(954) 320-0330,dispatch@freedomautotransport.com,100.0,Madison,Green Bay,42.994872,-89.567738,44.483376,-88.02269,01_24_2023_17_10,01_25_2023_15_58
PICKUP,buckhannon,WV,26201,white plains,NY,10607,900,COD/COP,476,1,2021 ford f-150 raptor,Runs,ENCLOSED,2023-01-24,1709849,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Not specified,New York - Northern New Jersey - Long Island,38.997463,-80.194018,41.037256,-73.80932,01_24_2023_17_10,01_24_2023_17_12
CAR,Clarksburg,WV,26301,Columbia,SC,29223,700,COD/COP,441,1,1978 chevrolet corvette,Runs,ENCLOSED,2023-01-24,5631E,Please call or text Walter 941-387-4492,Tomo Trans LLC,(941) 387-4492,tomotransllc@yahoo.com,100.0,Not specified,Columbia,39.299267,-80.380616,34.063004,-80.85323,01_24_2023_17_10,01_25_2023_09_44
CAR,gassaway,WV,26624,des peres,MO,63131,1050,COD/COP,587,1,2022 ford mustang,Runs,ENCLOSED,2023-01-27,1706700,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Not specified,St. Louis,38.721388,-80.818902,38.615896,-90.445589,01_24_2023_17_10,01_25_2023_08_28
SUV,Morgantown,WV,26505,Eugene,OR,97403,1800,COD/COP,2658,1,2015 bmw x1,Runs,ENCLOSED,2023-01-24,11081064,Not specified,AmeriFreight,(770) 574-4436,dispatchfax@amerifreight.net,99.9,Morgantown,Eugene - Springfield,39.649574,-79.945822,44.035917,-123.051936,01_24_2023_17_10,01_25_2023_08_59
CAR,Ona,WV,25545,Glen Cove,NY,11542,750,COD/COP,610,1,1994 acura nsx,Runs,ENCLOSED,2023-01-23,48,Liftgate Enclosed / 1 Car Enclosed,Ryan Friedman Motor Cars LLC,(718) 813-3436,tommy@rfmcllc.com,100.0,Huntington - Ashland,New York - Northern New Jersey - Long Island,38.479861,-82.21794,40.873638,-73.623232,01_24_2023_17_10,01_25_2023_15_58
PICKUP,Sistersville,WV,26175,Southport,NC,28461,600,COD/COP,572,1,2004 ford f-150 supercab short bed,Runs,ENCLOSED,2023-01-24,10320273,James 404-446-3921 || Ready to go,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.8,Not specified,Myrtle Beach - Conway - North Myrtle Beach,39.540172,-80.964873,33.96282,-78.042053,01_24_2023_17_10,01_24_2023_17_12
CAR,Haverhill,MA,01832,Londonderry,NH,03053,500,COD/COP,24,1,1958 chevorlet corvette,Inop,ENCLOSED,2023-01-24,6422,http:iTruckify.com/eybs4 561-414-6096 Text Order # company n,Full Service Auto Transport LLC,(561) 945-5530,fullserviceautotransport@gmail.com,100.0,Boston - Cambridge - Quincy,Boston - Cambridge - Quincy,42.791176,-71.129295,42.873066,-71.390857,01_24_2023_17_10,01_25_2023_15_58
PICKUP,Haverhill,MA,01832,Denver,CO,80202,2100,FIVE_BUSINESS_DAYS,1997,1,1949 ford f-100,Runs,ENCLOSED,2023-01-24,DS-29229455-2,Call/Text 224-707-4075(Actual DEL 81621),Guardian Auto Transport LLC,(224) 707-4076,dispatch@guardianautotransport.com,100.0,Boston - Cambridge - Quincy,Denver - Aurora,42.791176,-71.129295,39.752627,-104.998086,01_24_2023_17_10,01_25_2023_08_53
PICKUP,Haverhill,MA,01832,Salt Lake City,UT,84199,2100,FIVE_BUSINESS_DAYS,2390,1,1949 ford f-100,Runs,ENCLOSED,2023-01-24,DS-29229455-3,Call/Text 224-707-4075(Actual DEL 81621),Guardian Auto Transport LLC,(224) 707-4076,dispatch@guardianautotransport.com,100.0,Boston - Cambridge - Quincy,Salt Lake City,42.791176,-71.129295,40.7606,-111.8903,01_24_2023_17_10,01_25_2023_08_53
PICKUP,haverhill,MA,01832,basalt,CO,81621,2100,COD/COP,2184,1,1949 ford f100,Runs,ENCLOSED,2023-01-24,29229455,Not specified,Guardian Auto Transport LLC,(224) 707-4076,dispatch@guardianautotransport.com,100.0,Boston - Cambridge - Quincy,Not specified,42.791176,-71.129295,39.343184,-106.82072,01_24_2023_17_10,01_25_2023_08_53
CAR,Holden,MA,01520,Charlotte,NC,28227,850,TEN_BUSINESS_DAYS,812,1,2021 ferrari roma,Runs,ENCLOSED,2023-01-25,7353,Book on super-lb.com/NxNxpV,T&J Auto Transport,(843) 757-6750,tracey@tjautotransport.com,99.9,Worcester,Charlotte - Gastonia - Rock Hill,42.333798,-71.853266,35.185389,-80.649343,01_24_2023_17_10,01_25_2023_15_58
CAR,Beckley,WV,25801,Fond Du Lac,WI,54937,1050,FIVE_BUSINESS_DAYS,703,1,1968 ford coupe,Runs,ENCLOSED,2023-01-27,CCSF,EMAIL OPTIONS TO RUBEN@BCATCORP.COM,BCAT Logistics,(224) 256-0144,info@bcatcorp.com,100.0,Not specified,Fond du Lac,37.822624,-81.231806,43.76234,-88.507799,01_24_2023_17_10,01_25_2023_08_28
CAR,hubertus,WI,53033,roseville,CA,95661,1850,COD/COP,2074,1,1966 chevrolet chevelle,Runs,ENCLOSED,2023-01-27,1709947,"actual del in fallon,nv 89406.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Milwaukee - Waukesha - West Allis,Sacramento - Arden-Arcade - Roseville,43.239473,-88.261312,38.743875,-121.258704,01_24_2023_17_10,01_25_2023_10_03
CAR,Baltimore,MD,21201,Fresno,CA,93650,1850,COD/COP,2834,1,2015 chevrolet corvette,Runs,ENCLOSED,2023-01-23,29162487,Not specified,Falcon Logistics LLC,(302) 486-3444,cynthia.hudson@falconcarship.com,100.0,Baltimore - Towson,Fresno,39.295392,-76.623935,36.842406,-119.803114,01_24_2023_17_10,01_25_2023_15_58
CAR,Baltimore,MD,21201,Wichita,KS,67201,1350,COD/COP,1272,1,1931 ford model a,Inop,ENCLOSED,2023-01-24,10973598,Text or Call 954-440-5236 Actual zips 21102 to 67060,"Mercury Auto Transport, Inc.1",(954) 239-2597,matt@mercuryautotransport.com,99.9,Baltimore - Towson,Wichita,39.295392,-76.623935,37.6923,-97.3374,01_24_2023_17_10,01_24_2023_17_12
PICKUP,Bangor,ME,04401,Los Alamitos,CA,90720,2700,COD/COP,3225,1,2023 ford f-150 lightning,Runs,ENCLOSED,2023-01-24,1052734,"""actual pick up in Sanford - ME, 04073""",Ship A Car Direct,(818) 284-6643,dispatch@honestyfirstautotransport.com,99.7,Bangor,Los Angeles - Long Beach - Anaheim,44.863639,-68.815722,33.797166,-118.062836,01_24_2023_17_10,01_24_2023_17_12
CAR,Gardiner,ME,04345,Sebring,FL,33870,1200,COD/COP,1540,1,1958 chevrolet brookwood,Inop,ENCLOSED,2023-01-24,9829372,(404) 400-2852 || Please text me ,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.8,Not specified,Not specified,44.196526,-69.8019,27.500602,-81.382351,01_24_2023_17_10,01_24_2023_17_12
CAR,lewiston,ME,04240,chicago,IL,60656,1200,COD/COP,1131,1,2017 ford taurus,Runs,ENCLOSED,2023-01-24,30529276sf,929 566-5029,SAFE AUTO TRUCKING LLC,(610) 871-7777,safeautotruckingcd@gmail.com,100.0,Lewiston - Auburn,Chicago - Naperville - Joliet,44.086388,-70.157552,41.967726,-87.824848,01_24_2023_17_10,01_25_2023_10_45
SUV,Lincolnville,ME,04849,Sterling,IL,61081,1200,COD/COP,1293,1,1932 ford roadster,Runs,ENCLOSED,2023-01-23,29216313,http:iTruckify.com/w79ve,KVB Auto Transport LLC,(847) 565-9442,kevin@kvbautotransport.com,100.0,Not specified,Not specified,44.321947,-69.072522,41.824412,-89.73257,01_24_2023_17_10,01_25_2023_08_21
PICKUP,Portland,ME,04101,Los Alamitos,CA,90720,2700,COD/COP,3108,1,2023 ford f-150 lightning,Runs,ENCLOSED,2023-01-24,1052734,"""actual pick up in Sanford - ME, 04073""",Ship A Car Direct,(818) 284-6643,dispatch@honestyfirstautotransport.com,99.7,Portland - South Portland - Biddeford,Los Angeles - Long Beach - Anaheim,43.660796,-70.261277,33.797166,-118.062836,01_24_2023_17_10,01_24_2023_17_12
CAR,sanford,ME,04073,los alamitos,CA,90720,2700,COD/COP,3072,1,2023 ford f150 lightning,Runs,ENCLOSED,2023-01-24,1052734,get it 24/7 http:carshyp.com/crp/v2wt,Ship A Car Direct,(818) 284-6643,dispatch@honestyfirstautotransport.com,99.7,Portland - South Portland - Biddeford,Los Angeles - Long Beach - Anaheim,43.405431,-70.744776,33.797166,-118.062836,01_24_2023_17_10,01_24_2023_17_12
CAR,Algonac,MI,48001,Clarksville,TN,37042,900,COD/COP,598,1,2002 chevrolet camaro,Runs,ENCLOSED,2023-01-25,11134268,READY 2 GO! 832-919-7920 CHRIS CASH DELIVERY!!,M & M Freight and Logistics LLC,(305) 726-4640,phillip@mmfreight-logistics.com,100.0,Detroit - Warren - Livonia,Clarksville,42.635156,-82.582461,36.559662,-87.406921,01_24_2023_17_10,01_24_2023_17_12
PICKUP,allen park,MI,48101,dallas,TX,75217,2350,COD/COP,1178,1,2021 dodge ram pickup 1500 crew cab short bed trx,Runs,ENCLOSED,2023-01-23,1701060,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Detroit - Warren - Livonia,Dallas - Fort Worth - Arlington,42.261979,-83.208134,32.700936,-96.685995,01_24_2023_17_10,01_24_2023_17_12
CAR,Ann Arbor,MI,48105,Newton,MA,02458,850,COD/COP,816,1,2022 toyota supra,Runs,ENCLOSED,2023-01-30,28912868,http:iTruckify.com/1h6b7 Pick up 1/30,Easy Auto Ship LLC,(330) 208-2431,dispatch@easyautoship.net,100.0,Ann Arbor,Boston - Cambridge - Quincy,42.324496,-83.714275,42.35342,-71.183562,01_24_2023_17_10,01_25_2023_15_58
CAR,ann arbor,MI,48105,saint augustine,FL,32080,1150,COD/COP,1054,1,1960 mg mga,Runs,ENCLOSED,2023-01-27,1709491,Not specified,Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Ann Arbor,Jacksonville,42.324496,-83.714275,29.783594,-81.260042,01_24_2023_17_10,01_25_2023_14_17
CAR,Ann Arbor,MI,48103,Big Lake,MN,55309,1000,COD/COP,688,1,2021 dodge charger srt widebody,Runs,ENCLOSED,2023-01-25,11122310,CALL/TEXT 2396774002,Nationwide Transport Services LLC,(754) 732-0333,central@nationwidetransportservices.com,100.0,Ann Arbor,Minneapolis - St. Paul - Bloomington,42.269394,-83.851822,45.405957,-93.741617,01_24_2023_17_10,01_25_2023_15_58
CAR,bloomfield hills,MI,48304,tarpon springs,FL,34688,1150,COD/COP,1204,1,2020 mercedes benz slc 300,Runs,ENCLOSED,2023-01-23,30900857-us,call 865 730-4879,US Star Trucking LLC,(865) 730-4992,usstartrucking@gmail.com,99.7,Detroit - Warren - Livonia,Tampa - St. Petersburg - Clearwater,42.587024,-83.236373,28.145195,-82.691306,01_24_2023_17_10,01_24_2023_17_12
