Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time_first,Time_last
PICKUP,Elko,NV,89801,Boulder,CO,80301,800,COD/COP,780,1,2012 gmc sierra 3500 extended cab,Runs,ENCLOSED,2023-02-09,10680434,Mike Ross|| 404-806-6951|| Ready to dispatch,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,Not specified,Boulder,41.177457,-115.892493,40.048024,-105.206798,02_09_2023_07_53,02_09_2023_15_03
CAR,henderson,NV,89014,glendale,AZ,85305,600,COD/COP,271,1,2022 mercedes-benz s-class maybach,Runs,ENCLOSED,2023-02-09,112435,must be hard side enclosed must have 250k cargo pmt: quickp,Auction Direct Transport LLC,(480) 981-9819,sales@auctiondirecttransport.com,100.0,Las Vegas - Paradise,Phoenix - Mesa - Glendale,36.058827,-115.057395,33.530172,-112.255415,02_09_2023_07_53,02_09_2023_11_59
CAR,henderson,NV,89052,reno,NV,89511,500,COD/COP,485,1,2023 bmw m4,Runs,ENCLOSED,2023-02-10,258474-71328,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Las Vegas - Paradise,Reno - Sparks,35.981602,-115.113204,39.368173,-119.871506,02_09_2023_07_53,02_09_2023_14_47
CAR,henderson,NV,89052,sacramento,CA,94203,500,COD/COP,564,1,2023 bmw m4,Runs,ENCLOSED,2023-02-10,258474-71329,"destination: reno,nv 89511",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Las Vegas - Paradise,Sacramento - Arden-Arcade - Roseville,35.981602,-115.113204,38.5819,-121.4935,02_09_2023_07_53,02_09_2023_14_47
SUV,las vegas,NV,89117,albuquerque,NM,87122,850,COD/COP,593,1,2023 genesis gv70,Runs,ENCLOSED,2023-02-08,362466,call 615-392-4100 txt 615-466-5336 include order id and co,Wholesale Express LLC,(615) 392-4100,dispatch@wholesaleinc.com,99.7,Las Vegas - Paradise,Albuquerque,36.142384,-115.279341,35.171354,-106.496047,02_09_2023_07_53,02_09_2023_15_03
SUV,las vegas,NV,89145,austin,TX,78702,1150,COD/COP,1320,1,2021 jeep wrangler unlimited rubicon 392,Runs,ENCLOSED,2023-02-14,30581664uf,call 610 756 7288,United Freeway Transportation LLC,(610) 756-7472,uftransportation2021@gmail.com,99.8,Las Vegas - Paradise,Austin - Round Rock - San Marcos,36.170189,-115.283822,30.263915,-97.71366,02_09_2023_07_53,02_09_2023_15_03
SUV,Las Vegas,NV,89118,Boulder,CO,80305,800,FIFTEEN_BUSINESS_DAYS,766,1,2023 land rover defender 110,Runs,ENCLOSED,2023-02-11,9345-CR,Not specified,Executive Auto Transport LLC,(774) 304-1197,executive.autotrans@gmail.com,99.9,Las Vegas - Paradise,Boulder,36.0784,-115.21193,39.975573,-105.25358,02_09_2023_07_53,02_09_2023_08_15
SUV,las vegas,NV,89131,leonardtown,MD,20650,1800,COD/COP,2485,1,1970 international scout,Runs,ENCLOSED,2023-02-08,146517,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Las Vegas - Paradise,California - Lexington Park,36.305996,-115.246109,38.263075,-76.632899,02_09_2023_07_53,02_09_2023_09_09
CAR,las vegas,NV,89118,corpus christi,TX,78418,1200,COD/COP,1438,1,2019 utv can-am maverick,Runs,ENCLOSED,2023-02-08,30038,have contract full pmt 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,Las Vegas - Paradise,Corpus Christi,36.0784,-115.21193,27.643602,-97.248616,02_09_2023_07_53,02_09_2023_15_03
CAR,las vegas,NV,89149,corvallis,OR,97330,900,COD/COP,979,1,1993 nissan skyline gt-r,Runs,ENCLOSED,2023-02-15,146890,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,Las Vegas - Paradise,Corvallis,36.27865,-115.286877,44.642031,-123.275878,02_09_2023_07_53,02_09_2023_15_03
PICKUP,henderson,NV,89002,miami,FL,33132,2250,COD/COP,2521,1,2022 ford f-150 crew cab short bed raptor,Runs,ENCLOSED,2023-02-08,1715707,"actual p/u in fort mohave,az 86426.",Montway LLC,(224) 220-0003,dispatch@montway.com,100.0,Las Vegas - Paradise,Miami - Fort Lauderdale - Pompano Beach,35.998478,-114.9589,25.781664,-80.170074,02_09_2023_07_53,02_09_2023_09_59
PICKUP,Las Vegas,NV,89103,Forsyth,GA,31029,1750,COD/COP,2032,1,2017 ford f-150,Runs,ENCLOSED,2023-02-06,Contact Dan Directly to Book - 909-441-8461,Not specified,Vegas Auto Gallery,(702) 782-8882,ed@vegasautogallery.com,95.0,Las Vegas - Paradise,Macon,36.111646,-115.211941,33.025365,-83.924234,02_09_2023_07_53,02_09_2023_15_03
CAR,three bridges,NJ,08887,la grange,TX,78945,1400,COD/COP,1693,1,1969 pontiac gto,Runs,ENCLOSED,2023-02-13,4810,Not specified,Route Runners Logistics Inc,(516) 776-9502,dispatch@routerunnerslogistics.com,98.5,New York - Northern New Jersey - Long Island,Not specified,40.527424,-74.785566,29.900684,-96.898576,02_09_2023_07_53,02_09_2023_10_07
CAR,Rumson,NJ,07760,Jonesboro,AR,72401,1100,COD/COP,1137,1,2006 ford gt,Runs,ENCLOSED,2023-02-08,Ford GT,Not specified,Elite Autos LLC,(870) 931-8004,shelbyelite@gmail.com,100.0,New York - Northern New Jersey - Long Island,Jonesboro,40.370889,-74.008603,35.888104,-90.638038,02_09_2023_07_53,02_09_2023_15_03
CAR,beverly,NJ,08010,fayetteville,WV,25840,500,COD/COP,476,1,2020 fiat 124 coupe,Runs,ENCLOSED,2023-02-10,30412569-aa,no comment,Advantage Auto Transport,(954) 254-0704,wisdom92@gmail.com,99.8,Philadelphia - Camden - Wilmington,Not specified,40.048572,-74.916366,38.034008,-81.021452,02_09_2023_07_53,02_09_2023_15_03
CAR,blackwood,NJ,08012,jacksonville beach,FL,32250,700,COD/COP,873,1,2021 bmw m4,Runs,ENCLOSED,2023-02-11,252653-71400,Not specified,Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Philadelphia - Camden - Wilmington,Jacksonville,39.785363,-75.050033,30.27988,-81.416402,02_09_2023_07_53,02_09_2023_08_43
CAR,blackwood,NJ,08012,miami,FL,33129,700,COD/COP,1209,1,2021 bmw m4,Runs,ENCLOSED,2023-02-11,252653-71401,"destination: jacksonville beach,fl 32250",Nexus AT LLC,(224) 265-0677,dispatch@nexusautotransport.com,99.9,Philadelphia - Camden - Wilmington,Miami - Fort Lauderdale - Pompano Beach,39.785363,-75.050033,25.75226,-80.202448,02_09_2023_07_53,02_09_2023_08_43
PICKUP,dunellen,NJ,08812,alvin,TX,77511,1450,COD/COP,1621,1,2023 ford bronco,Runs,ENCLOSED,2023-02-06,362323,call 615-392-4100 txt 615-466-5336 include order id and co,Wholesale Express LLC,(615) 392-4100,dispatch@wholesaleinc.com,99.7,New York - Northern New Jersey - Long Island,Houston - Sugar Land - Baytown,40.599805,-74.484271,29.393818,-95.245138,02_09_2023_07_53,02_09_2023_15_03
CAR,englishtown,NJ,07726,lake worth,FL,33462,2000,COD/COP,1196,1,2020 home stuff home stuff,Runs,ENCLOSED,2023-02-12,30424803-st,text me 3152341200 3 car hauler enclosed,SAFEEDS TRANSPORT INC,(315) 314-4337,info@safeeds.us,100.0,New York - Northern New Jersey - Long Island,Miami - Fort Lauderdale - Pompano Beach,40.276909,-74.362408,26.574566,-80.075928,02_09_2023_07_53,02_09_2023_11_07
SUV,frenchtown,NJ,08825,san antonio,TX,78215,1300,TWO_BUSINESS_DAYS,1776,1,1990 mercedes-benz 250gd,Runs,ENCLOSED,2023-02-08,EMC-BHULLARTX,TEXT 917-397-6335 FOR DISPATCH,Allied CHB Inc,(917) 397-6335,alex@alliedchb.com,100.0,New York - Northern New Jersey - Long Island,San Antonio - New Braunfels,40.508317,-75.014244,29.442018,-98.481652,02_09_2023_07_53,02_09_2023_15_03
CAR,Harrison,NJ,07029,Chicago,IL,60649,550,COD/COP,772,1,2007 toyota camry solara,Runs,ENCLOSED,2023-02-09,10948329,Anna 404-446-3911 / Ready for pick up,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,New York - Northern New Jersey - Long Island,Chicago - Naperville - Joliet,40.743983,-74.15002,41.766152,-87.563464,02_09_2023_07_53,02_09_2023_15_03
CAR,Kearny,NJ,07032,RICHARDSON,TX,75082,1400,TWO_BUSINESS_DAYS,1538,1,2018 toyota corolla,Runs,ENCLOSED,2023-02-17,R42452,Not specified,Bluestar Corporate Relocation Services,(818) 379-7356 x2,rmills@bluestarrelo.com,100.0,New York - Northern New Jersey - Long Island,Dallas - Fort Worth - Arlington,40.751805,-74.119776,32.99272,-96.664312,02_09_2023_07_53,02_09_2023_15_03
SUV,lodi,NJ,07644,houston,TX,77074,1800,COD/COP,1647,1,2019 rolls royce cullinan,Runs,ENCLOSED,2023-02-08,35214525,Not specified,Carz R US LLC,(979) 977-7007,carzrussales@gmail.com,100.0,New York - Northern New Jersey - Long Island,Houston - Sugar Land - Baytown,40.878301,-74.081916,29.689799,-95.526602,02_09_2023_07_53,02_09_2023_15_03
CAR,teaneck,NJ,07666,richmond,TX,77407,1450,COD/COP,1663,1,2023 porsche taycan,Runs,ENCLOSED,2023-02-15,366724,call/text 954-246-3732,Nationwide Transport Services LLC,(754) 732-0333,central@nationwidetransportservices.com,100.0,New York - Northern New Jersey - Long Island,Houston - Sugar Land - Baytown,40.888461,-74.012066,29.667837,-95.722106,02_09_2023_07_53,02_09_2023_08_37
CAR,Maple Shade,NJ,08052,Wake Forest,NC,27587,600,COD/COP,401,1,1983 porsche 911,Runs,ENCLOSED,2023-02-13,Not specified,Please text only  for Dispatch,Performance Car Travel LLC,(847) 220-4138,eliot@performancecartravel.com,100.0,Philadelphia - Camden - Wilmington,Raleigh - Cary,39.949884,-74.992983,35.981296,-78.550181,02_09_2023_07_53,02_09_2023_15_03
CAR,Marlboro,NJ,07746,Seneca,SC,29672,950,TWO_BUSINESS_DAYS,740,1,1970 chevrolet chevelle,Runs,ENCLOSED,2023-02-07,1970 LSX 427 Chevelle,Contact Chris at 732-672-0679- BIG RIG- HIGH END ONLY,No Reserve Classics,(848) 205-0664,john@noreserveclassics.com,0.0,New York - Northern New Jersey - Long Island,Not specified,40.313518,-74.257216,34.75486,-82.946642,02_09_2023_07_53,02_09_2023_12_38
CAR,Maywood,NJ,07607,Miami,FL,33161,1100,COD/COP,1283,1,2017 lamborghini huracan,Runs,ENCLOSED,2023-02-18,11216064,Not specified,GP Auto Logistics,(512) 503-1654,info@gpautologistics.com,98.5,New York - Northern New Jersey - Long Island,Miami - Fort Lauderdale - Pompano Beach,40.902152,-74.06149,25.894301,-80.181814,02_09_2023_07_53,02_09_2023_15_03
CAR,Middlesex,NJ,08846,Salt Lake City,UT,84124,1700,FIVE_BUSINESS_DAYS,2155,1,2020 audi s6,Runs,ENCLOSED,2023-02-13,S6-NJ-UT,please text 908-229-7074 for dispatch,Sixty Four Motorcars LLC,908-229-7074,64motorcars@gmail.com,99.4,New York - Northern New Jersey - Long Island,Salt Lake City,40.574029,-74.498354,40.67642,-111.731053,02_09_2023_07_53,02_09_2023_15_03
CAR,Monmouth Junction,NJ,08852,Kansas City,MO,64152,900,COD/COP,1182,1,2022 acura tlx awd,Runs,ENCLOSED,2023-02-09,11040045,Daniel || 404 551 4548 ||,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,New York - Northern New Jersey - Long Island,Kansas City,40.394588,-74.548626,39.217586,-94.74676,02_09_2023_07_53,02_09_2023_15_03
CAR,Newark,NJ,07114,Peachtree City,GA,30269,600,COD/COP,906,1,"2020 wink sprout solar (8' l, 4' w, 5' h) 798 lbs",Runs,ENCLOSED,2023-02-09,10465177,Not specified,Haul Away Auto Transport Inc,(754) 201-2242,info@haulawayautotransport.com,98.7,New York - Northern New Jersey - Long Island,Atlanta - Sandy Springs - Marietta,40.697442,-74.166362,33.390811,-84.572608,02_09_2023_07_53,02_09_2023_09_59
SUV,Paramus,NJ,07652,Delray Beach,FL,33446,1200,COD/COP,1253,1,2018 land rover velar,Runs,ENCLOSED,2023-02-18,8804389,PRIVATE TO PRIVATE,Garcia's Auto Transport and Logistics Inc,(213) 995-6695,john@garcias-autotransportandlogistics.com,99.7,New York - Northern New Jersey - Long Island,Miami - Fort Lauderdale - Pompano Beach,40.94459,-74.070169,26.454256,-80.189141,02_09_2023_07_53,02_09_2023_15_03
SUV,Rahway,NJ,07065,Atlanta,GA,30328,750,COD/COP,868,1,2017 bentley bentayga,Runs,ENCLOSED,2023-02-09,11152887,James (404) 446-3921 Ready asap,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,New York - Northern New Jersey - Long Island,Atlanta - Sandy Springs - Marietta,40.608682,-74.280353,33.934558,-84.395657,02_09_2023_07_53,02_09_2023_15_03
CAR,randolph,NJ,07869,jarreau,LA,70749,1125,COD/COP,1345,1,2021 ford mustang,Runs,ENCLOSED,2023-02-09,30581861-uf,no comment,United Freeway Transportation LLC,(610) 756-7472,uftransportation2021@gmail.com,99.8,New York - Northern New Jersey - Long Island,Baton Rouge,40.842115,-74.58229,30.639197,-91.405857,02_09_2023_07_53,02_09_2023_08_34
SUV,ridgewood,NJ,07450,aventura,FL,33180,850,COD/COP,1286,1,2022 audi q5,Runs,ENCLOSED,2023-02-21,146545,Not specified,SGT Auto Transport,(864) 546-5038,sgtautotransport@gmail.com,99.9,New York - Northern New Jersey - Long Island,Miami - Fort Lauderdale - Pompano Beach,40.98145,-74.110992,25.959732,-80.142,02_09_2023_07_53,02_09_2023_15_03
CAR,margate city,NJ,08402,mechanicsville,VA,23111,600,TWO_BUSINESS_DAYS,292,1,2022 lucid air,Runs,ENCLOSED,2023-02-13,ula6069262,Please call or text for more info & dispatch (708) 441-3342,Usko Logistics Inc,(708) 441-3342,alice@uskologistics.com,100.0,Atlantic City,Richmond,39.330254,-74.50623,37.613414,-77.257154,02_09_2023_07_53,02_09_2023_14_54
CAR,beach haven,NJ,08008,punta gorda,FL,33950,900,COD/COP,1212,1,2023 bmw m8 gran coupe,Runs,ENCLOSED,2023-02-07,30469047-cg0,call and sms jerry-727 350-6071,Us Car-Go Freight Logistics LLC,(727) 350-7955,info@uscargofreight.com,99.5,New York - Northern New Jersey - Long Island,Punta Gorda,39.637942,-74.198938,26.912444,-82.03396,02_09_2023_07_53,02_09_2023_15_03
CAR,Las Vegas,NV,89131,West Palm Beach,FL,33407,1400,TWO_BUSINESS_DAYS,2477,1,2021 mercedes benz c300,Runs,ENCLOSED,2023-02-13,29376008,http:iTruckify.com/r9qbf 562-386-5034 DISPATCH PU 2/13 NOT B,Auto Relocation Specialist,(360) 600-6080,kathy@autorelocationspc.com,100.0,Las Vegas - Paradise,Miami - Fort Lauderdale - Pompano Beach,36.305996,-115.246109,26.757242,-80.090772,02_09_2023_07_53,02_09_2023_15_03
CAR,las vegas,NV,89118,scottsdale,AZ,85258,800,COD/COP,305,1,2014 rolls royce wraith,Runs,ENCLOSED,2023-02-08,30561230-uf,call or text asap 610 526-8414,United Freeway Transportation LLC,(610) 756-7472,uftransportation2021@gmail.com,99.8,Las Vegas - Paradise,Phoenix - Mesa - Glendale,36.0784,-115.21193,33.560513,-111.885972,02_09_2023_07_53,02_09_2023_09_44
CAR,Depew,NY,14043,Manteo,NC,27954,1159,FIVE_BUSINESS_DAYS,661,1,1956 chevy bel air,Inop,ENCLOSED,2023-02-08,6578470,Not specified,ACV Auctions Inc,(716) 796-6976,sf-cdtrans@acvauctions.com,98.5,Buffalo - Niagara Falls,Not specified,42.898978,-78.708008,35.895018,-75.670684,02_09_2023_07_53,02_09_2023_08_12
CAR,East Setauket,NY,11733,Palmyra,VA,22963,601,COD/COP,406,1,1989 ford mustang,Runs,ENCLOSED,2023-02-21,11235082,Not specified,Eship Corp,(754) 222-5377,info@eshiptransport.com,98.7,New York - Northern New Jersey - Long Island,Charlottesville,40.930424,-73.11205,37.835663,-78.283957,02_09_2023_07_53,02_09_2023_11_21
SUV,GREAT NECK,NY,11021,ARGYLE,TX,76226,1500,TWO_BUSINESS_DAYS,1608,1,2023 bmw x7,Runs,ENCLOSED,2023-02-09,BS91589,Not specified,Blue Star Auto Movers,(954) 717-9884,dtorres@bluestarautomovers.com,99.9,New York - Northern New Jersey - Long Island,Dallas - Fort Worth - Arlington,40.785804,-73.725505,33.115116,-97.1625,02_09_2023_07_53,02_09_2023_13_22
CAR,GREAT NECK,NY,11021,CHESAPEAKE,VA,23323,600,TWO_BUSINESS_DAYS,392,1,2021 bmw m2 competition,Runs,ENCLOSED,2023-02-11,BS91779,Not specified,Blue Star Auto Movers,(954) 717-9884,dtorres@bluestarautomovers.com,99.9,New York - Northern New Jersey - Long Island,Virginia Beach - Norfolk - Newport News,40.785804,-73.725505,36.702894,-76.37291,02_09_2023_07_53,02_09_2023_15_03
CAR,HANNACROIX,NY,12087,WEST PALM BEACH,FL,33409,1350,TWO_BUSINESS_DAYS,1343,1,2012 audi r8,Runs,ENCLOSED,2023-02-09,BS91836,Not specified,Blue Star Auto Movers,(954) 717-9884,dtorres@bluestarautomovers.com,99.9,Not specified,Miami - Fort Lauderdale - Pompano Beach,42.426925,-73.879644,26.72046,-80.091082,02_09_2023_07_53,02_09_2023_09_15
CAR,Hartsdale,NY,10530,Austin,TX,73301,835,COD/COP,1778,1,2003 volvo c70,Runs,ENCLOSED,2023-02-09,10807423,Michael || 404-400-2852 || Ready to dispatch ||,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,New York - Northern New Jersey - Long Island,Austin - Round Rock - San Marcos,41.018308,-73.812398,30.219702,-97.74726,02_09_2023_07_53,02_09_2023_15_03
CAR,hilton,NY,14468,corona,CA,92879,2350,COD/COP,2579,1,1959 cadillac deville coupe,Runs,ENCLOSED,2023-02-09,CALL @ 347 724 6447 TONY,Not specified,EKS Express Inc.,(215) 432-1422,eksexpress@gmail.com,100.0,Rochester,Riverside - San Bernardino - Ontario,43.283182,-77.814752,33.876666,-117.535892,02_09_2023_07_53,02_09_2023_14_57
CAR,huntington station,NY,11746,kennedale,TX,76060,1300,COD/COP,1626,1,1965 ford cobra replica,Runs,ENCLOSED,2023-02-15,30472535-nt,no comment,Neptune Auto Transport LLC,(929) 758-1002,neptuneautotransportllc@gmail.com,99.3,New York - Northern New Jersey - Long Island,Dallas - Fort Worth - Arlington,40.814981,-73.362894,32.638056,-97.209325,02_09_2023_07_53,02_09_2023_08_03
CAR,Macedon,NY,14502,Lady Lake,FL,32159,1500,COD/COP,1182,1,2019 chevy corvette,Runs,ENCLOSED,2023-02-08,11311538,Call /Txt 786-377-5338,United Routes LLC,(866) 352-8180 x2,dispatch@unitedroutes.com,99.8,Rochester,Orlando - Kissimmee - Sanford,43.113766,-77.325762,28.923782,-81.917436,02_09_2023_07_53,02_09_2023_15_03
SUV,Corfu,NY,14036,Montrose,CO,81403,1095,COD/COP,1852,1,2021 toyota rav4 hybrid  awd,Runs,ENCLOSED,2023-02-09,10482223,Larry (404) 474-2655|| ASAP || Ready for dispatch,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,Not specified,Not specified,42.983276,-78.372948,38.383633,-107.905781,02_09_2023_07_53,02_09_2023_15_03
CAR,Macedon,NY,14502,The Villages,FL,32163,1500,COD/COP,1181,1,2019 chevrolet corvette,Runs,ENCLOSED,2023-02-09,Alex 1023 / PLS TEXT WITH COMPANY NAME 9048640014,PLS TEXT ONLY,UDECIDE LLC,(904) 864-0014,alex.freeman@udecideautocarriers.com,100.0,Rochester,Not specified,43.113766,-77.325762,28.93,-81.95,02_09_2023_07_53,02_09_2023_08_28
CAR,Montauk,NY,11954,Wimberley,TX,78676,1600,FIFTEEN_BUSINESS_DAYS,1903,1,2021 club car golf cart,Runs,ENCLOSED,2023-02-14,164736,Book on super-lb.com/kgREj1,Dealers Choice Auto Transport,(561) 686-5225,info@dcat.com,99.7,New York - Northern New Jersey - Long Island,Austin - Round Rock - San Marcos,41.041325,-71.95601,30.039118,-98.121398,02_09_2023_07_53,02_09_2023_13_57
CAR,new york,NY,10001,richland,WA,99352,1600,COD/COP,2752,1,1950 buick roadmaster,Runs,ENCLOSED,2023-01-30,70737159-br,call me asap 929 299 4340,Brookwide Inc,(929) 592-3070,autodispatch@brookwide.com,99.9,New York - Northern New Jersey - Long Island,Kennewick - Richland - Pasco,40.7508,-73.996122,46.249723,-119.302544,02_09_2023_07_53,02_09_2023_15_03
SUV,New York,NY,10019,Scottsdale,AZ,85251,1350,COD/COP,2406,1,2018 porsche macan gts,Runs,ENCLOSED,2023-02-09,9048569,Jack // 404-474-0858// ready for pickup,USA Carship Inc,(404) 835-7997,info@usacarship.com,96.9,New York - Northern New Jersey - Long Island,Phoenix - Mesa - Glendale,40.767192,-73.99181,33.494096,-111.922881,02_09_2023_07_53,02_09_2023_15_03
CAR,niagara falls,NY,14305,manhattan,KS,66503,1400,TWO_BUSINESS_DAYS,1135,1,2009 audi a8 l,Runs,ENCLOSED,2023-02-08,CA148415,Not specified,AA Auto Transport,(858) 578-3336,infoaa@aa-auto.com,99.6,Buffalo - Niagara Falls,Manhattan,43.118816,-79.021806,39.246198,-96.669097,02_09_2023_07_53,02_09_2023_07_53
CAR,north java,NY,14113,lewisburg,TN,37091,1100,COD/COP,790,1,1967 pontiac firebird,Runs,ENCLOSED,2023-02-08,29820,have contract full pmt 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,Not specified,Not specified,42.656561,-78.341132,35.495021,-86.7644,02_09_2023_07_53,02_09_2023_15_03
CAR,Nyack,NY,10960,Thayer,IN,46381,800,COD/COP,803,1,2023 audi rs7,Runs,ENCLOSED,2023-02-13,ELG5377,PleASE call-text 929-434-8508,East Lines Group LLC,(929) 302-8893,dmitrii.neuimin@gmail.com,100.0,New York - Northern New Jersey - Long Island,Chicago - Naperville - Joliet,41.085586,-73.918246,41.171218,-87.331303,02_09_2023_07_53,02_09_2023_15_03
CAR,Ogdensburg,NY,13669,Toledo,OH,43601,750,COD/COP,572,1,1974 volkswagen beetle convertible,Runs,ENCLOSED,2023-02-08,CM-415,PLEASE CALL OR TEXT CHARLIE @ ‪(347) 352-2206‬,Elijah's Transport Alliance LLC,(347) 352-8825,charlie@elijahstransportalliancellc.com,100.0,Not specified,Toledo,44.674961,-75.482229,41.6525,-83.5486,02_09_2023_07_53,02_09_2023_15_03
CAR,Rochester,NY,14606,Aurora,CO,80015,1700,COD/COP,1597,1,2008 bmw m3   low clearance,Runs,ENCLOSED,2023-02-08,301156995,signed contract business to residence,Way To Go Auto Transport LLC,(772) 259-8942,debbie.waytogoautotransport@gmail.com,100.0,Rochester,Denver - Aurora,43.171926,-77.692254,39.619884,-104.776348,02_09_2023_07_53,02_09_2023_15_03
